entry_date,trades,win_rate,avg_pnl,net_pnl,median_holding_seconds,avg_max_drawdown,early_failure_rate
2026-03-11,57,1.0,1500.0,85500.0,15.068039,10.550877192982458,0.0
2026-03-12,23,1.0,2496.521739130435,57420.0,28.402586,22.62173913043479,0.0
2026-03-13,22,1.0,1505.4545454545398,33119.999999999876,15.397595,9.177272727272731,0.0
2026-03-18,42,0.9285714285714286,1172.0238095238085,49224.999999999956,6.0890895,7.055952380952384,0.0
2026-03-19,49,0.8571428571428571,-8752.653061224488,-428879.99999999994,7.790817,13.934693877551018,0.5102040816326531
