signal_family,signal_kind,trades,win_rate,avg_pnl,median_pnl,net_pnl,avg_holding_seconds,avg_max_drawdown,avg_max_runup,early_failure_rate
CONTINUATION,CONTINUATION_CALL,16,0.8125,-18898.000000000004,5460.0,-302368.00000000006,141.89435425000002,20.090624999999996,4.403125000000005,0.6875
CONTINUATION,CONTINUATION_PUT,23,0.8695652173913043,-3919.2608695652143,5280.0,-90142.99999999993,49.396620391304346,12.23913043478261,4.839130434782611,0.4782608695652174
REVERSAL,REVERSAL_CALL,3,1.0,4860.0,4500.0,14580.0,18.723696,5.73333333333333,5.333333333333333,0.3333333333333333
REVERSAL,REVERSAL_PUT,7,0.8571428571428571,-7278.428571428564,4740.0,-50948.99999999995,39.77831057142857,8.949999999999998,4.635714285714292,0.2857142857142857
UNKNOWN,,144,0.9791666666666666,1564.3402777777765,1500.0,225264.99999999983,95.13055074305555,11.249652777777781,4.714236111111111,0.0
