trade_id,source_file,entry_time,symbol,side,product,entry_price,target_price,quantity,strike,expiry,underlying_spot,source_candle_start,trigger_price,signal_kind,exit_time,exit_reason,exit_price,gross_pnl,net_pnl,charges,realized_pnl_after_trade,target_order_id,early_failure_mark_time,early_failure_duration_seconds,early_failure_price,early_failure_mfe,early_failure_mae,early_failure_signal_kind,mark_count,first_mark_time,last_mark_time,first_mark_delay_seconds,first_ltp,last_ltp,min_ltp,max_ltp,max_mfe_from_marks,max_mae_from_marks,first_move_points,first_move_direction,runup_5s,drawdown_5s,last_pnl_5s,price_range_5s,runup_10s,drawdown_10s,last_pnl_10s,price_range_10s,runup_15s,drawdown_15s,last_pnl_15s,price_range_15s,runup_20s,drawdown_20s,last_pnl_20s,price_range_20s,runup_30s,drawdown_30s,last_pnl_30s,price_range_30s,runup_60s,drawdown_60s,last_pnl_60s,price_range_60s,time_to_plus_0_5s,time_to_plus_1_0s,time_to_plus_1_5s,time_to_plus_2_0s,time_to_plus_3_0s,time_to_minus_1_0s,time_to_minus_2_0s,time_to_minus_3_0s,time_to_minus_5_0s,max_dd,max_runup,effective_exit_time,effective_exit_price,holding_seconds,realized_points,computed_gross_pnl,net_pnl_effective,status,target_hit,early_failure_logged,signal_family,entry_date,entry_hour,entry_minute,entry_delay_seconds,trigger_gap_directional,atm_strike,strike_minus_spot,atm_distance_points,moneyness_class,atm_distance_bucket,premium_confirm_5s,premium_confirm_10s,premium_stall_10s,adverse_5s_ge_2,adverse_10s_ge_3,large_loss
BFO:SENSEX2631277000CE|2026-03-11T14:30:02.958125,11Mar_trades.jsonl,2026-03-11 14:30:02.958125,BFO:SENSEX2631277000CE,CALL,,627.5,630.5,500,77000.0,2026-03-12,77193.75,2026-03-11 14:30:00,77192.45,,2026-03-11 14:30:13.928303,TARGET_HIT,630.5,1500.0,1500.0,0.0,76500.0,,,,,,,,5,2026-03-11 14:30:05.101308,2026-03-11 14:30:13.928303,2.143183,615.65,634.15,615.65,634.15,6.649999999999977,-11.850000000000023,-11.850000000000023,AGAINST,-10.700000000000045,-11.850000000000023,-10.700000000000045,1.1499999999999773,2.8500000000000227,-11.850000000000023,1.0499999999999545,14.700000000000045,6.649999999999977,-11.850000000000023,6.649999999999977,18.5,6.649999999999977,-11.850000000000023,6.649999999999977,18.5,6.649999999999977,-11.850000000000023,6.649999999999977,18.5,6.649999999999977,-11.850000000000023,6.649999999999977,18.5,6.442385,6.442385,6.442385,6.442385,10.970178,2.143183,2.143183,2.143183,2.143183,11.850000000000023,6.649999999999977,2026-03-11 14:30:13.928303,630.5,10.970178,3.0,1500.0,1500.0,CLOSED,True,False,UNKNOWN,2026-03-11,14,30,2.958125,1.3000000000029104,77200.0,-193.75,200.0,ITM,200,False,True,False,True,True,False
BFO:SENSEX2631277200PE|2026-03-11T14:35:02.646336,11Mar_trades.jsonl,2026-03-11 14:35:02.646336,BFO:SENSEX2631277200PE,PUT,,569.2,572.2,500,77200.0,2026-03-12,77021.97,2026-03-11 14:35:00,77029.79,,2026-03-11 14:44:35.167382,TARGET_HIT,572.2,1500.0,1500.0,0.0,78000.0,,,,,,,,255,2026-03-11 14:35:04.841218,2026-03-11 14:44:35.167382,2.194882,568.3,578.0,523.15,578.0,8.799999999999955,-46.05000000000007,-0.900000000000091,AGAINST,-0.900000000000091,-4.400000000000091,-4.400000000000091,3.5,-0.900000000000091,-7.550000000000068,-1.4500000000000455,6.649999999999977,2.5,-7.550000000000068,-3.1000000000000227,10.050000000000068,2.5,-7.550000000000068,-4.550000000000068,10.050000000000068,2.5,-8.200000000000045,-7.900000000000091,10.700000000000045,2.5,-20.90000000000009,-20.90000000000009,23.40000000000009,11.230569,11.230569,11.230569,11.230569,572.521046,4.456763,4.456763,4.456763,6.734968,46.05000000000007,8.799999999999955,2026-03-11 14:44:35.167382,572.2,572.521046,3.0,1500.0,1500.0,CLOSED,True,False,UNKNOWN,2026-03-11,14,35,2.646336,7.819999999992433,77000.0,178.02999999999884,200.0,ITM,200,False,False,True,True,True,False
BFO:SENSEX2631277200PE|2026-03-11T14:45:02.408448,11Mar_trades.jsonl,2026-03-11 14:45:02.408448,BFO:SENSEX2631277200PE,PUT,,582.15,585.15,500,77200.0,2026-03-12,77006.59,2026-03-11 14:45:00,77028.28,,2026-03-11 14:51:54.003223,TARGET_HIT,585.15,1500.0,1500.0,0.0,79500.0,,,,,,,,189,2026-03-11 14:45:04.550562,2026-03-11 14:51:54.003223,2.142114,578.4,588.45,546.9,588.45,6.300000000000068,-35.25,-3.75,AGAINST,-3.75,-5.7999999999999545,-5.7999999999999545,2.0499999999999545,-3.75,-7.149999999999977,-5.149999999999977,3.3999999999999773,-3.0,-7.149999999999977,-3.0,4.149999999999977,-3.0,-16.299999999999955,-16.299999999999955,13.299999999999955,-3.0,-21.899999999999977,-13.0,18.899999999999977,-3.0,-21.899999999999977,-16.75,18.899999999999977,267.728842,269.920469,269.920469,269.920469,411.594775,2.142114,2.142114,2.142114,4.281358,35.25,6.300000000000068,2026-03-11 14:51:54.003223,585.15,411.594775,3.0,1500.0,1500.0,CLOSED,True,False,UNKNOWN,2026-03-11,14,45,2.408448,21.69000000000233,77000.0,193.4100000000035,200.0,ITM,200,False,False,True,True,True,False
BFO:SENSEX2631276700CE|2026-03-11T15:05:03.515234,11Mar_trades.jsonl,2026-03-11 15:05:03.515234,BFO:SENSEX2631276700CE,CALL,,610.7,613.7,500,76700.0,2026-03-12,76936.05,2026-03-11 15:05:00,76925.36,,2026-03-11 15:05:10.488184,TARGET_HIT,613.7,1500.0,1500.0,0.0,81000.0,,,,,,,,3,2026-03-11 15:05:05.893837,2026-03-11 15:05:10.488184,2.378603,610.3,614.35,610.3,614.35,3.6499999999999773,-0.40000000000009095,-0.40000000000009095,AGAINST,0.5499999999999545,-0.40000000000009095,0.5499999999999545,0.9500000000000455,3.6499999999999773,-0.40000000000009095,3.6499999999999773,4.050000000000068,3.6499999999999773,-0.40000000000009095,3.6499999999999773,4.050000000000068,3.6499999999999773,-0.40000000000009095,3.6499999999999773,4.050000000000068,3.6499999999999773,-0.40000000000009095,3.6499999999999773,4.050000000000068,3.6499999999999773,-0.40000000000009095,3.6499999999999773,4.050000000000068,4.634312,6.97295,6.97295,6.97295,6.97295,,,,,0.40000000000009095,3.6499999999999773,2026-03-11 15:05:10.488184,613.7,6.97295,3.0,1500.0,1500.0,CLOSED,True,False,UNKNOWN,2026-03-11,15,5,3.515234,10.690000000002328,76900.0,-236.0500000000029,200.0,ITM,200,True,True,False,False,False,False
BFO:SENSEX2631277100PE|2026-03-11T15:10:05.292111,11Mar_trades.jsonl,2026-03-11 15:10:05.292111,BFO:SENSEX2631277100PE,PUT,,573.2,576.2,500,77100.0,2026-03-12,76888.59,2026-03-11 15:10:00,76898.87,,2026-03-11 15:10:59.566357,TARGET_HIT,576.2,1500.0,1500.0,0.0,82500.0,,,,,,,,24,2026-03-11 15:10:07.534572,2026-03-11 15:10:59.566357,2.242461,572.5,577.85,562.95,577.85,4.649999999999977,-10.25,-0.7000000000000455,AGAINST,-0.7000000000000455,-4.0,-4.0,3.2999999999999545,-0.7000000000000455,-5.800000000000068,-5.800000000000068,5.100000000000023,-0.7000000000000455,-8.5,-8.5,7.7999999999999545,-0.7000000000000455,-8.5,-7.650000000000091,7.7999999999999545,-0.7000000000000455,-8.5,-1.650000000000091,7.7999999999999545,4.649999999999977,-10.25,4.649999999999977,14.899999999999977,52.005747,52.005747,52.005747,52.005747,54.274246,4.380292,4.380292,4.380292,8.79086,10.25,4.649999999999977,2026-03-11 15:10:59.566357,576.2,54.274246,3.0,1500.0,1500.0,CLOSED,True,False,UNKNOWN,2026-03-11,15,10,5.292111,10.279999999998836,76900.0,211.4100000000035,200.0,ITM,200,False,False,True,True,True,False
BFO:SENSEX2631277000PE|2026-03-11T15:15:16.902939,11Mar_trades.jsonl,2026-03-11 15:15:16.902939,BFO:SENSEX2631277000PE,PUT,,515.0,518.0,500,77000.0,2026-03-12,76835.73,2026-03-11 15:15:00,76836.57,,2026-03-11 15:22:27.432314,TARGET_HIT,518.0,1500.0,1500.0,0.0,84000.0,,,,,,,,200,2026-03-11 15:15:19.037708,2026-03-11 15:22:27.432314,2.134769,514.3,518.2,482.4,518.2,3.2000000000000455,-32.60000000000002,-0.7000000000000455,AGAINST,-0.7000000000000455,-5.850000000000023,-5.850000000000023,5.149999999999977,-0.7000000000000455,-6.300000000000011,-6.300000000000011,5.599999999999966,-0.7000000000000455,-6.300000000000011,-1.7999999999999545,5.599999999999966,2.4500000000000455,-6.300000000000011,0.6000000000000227,8.750000000000057,2.4500000000000455,-9.300000000000011,-9.300000000000011,11.750000000000057,2.4500000000000455,-32.60000000000002,-13.449999999999989,35.05000000000007,17.164314,17.164314,17.164314,17.164314,430.529375,4.275419,4.275419,4.275419,4.275419,32.60000000000002,3.2000000000000455,2026-03-11 15:22:27.432314,518.0,430.529375,3.0,1500.0,1500.0,CLOSED,True,False,UNKNOWN,2026-03-11,15,15,16.902939,0.8400000000110595,76800.0,164.27000000000407,200.0,ITM,200,False,False,True,True,True,False
BFO:SENSEX2631277000PE|2026-03-11T15:25:26.079209,11Mar_trades.jsonl,2026-03-11 15:25:26.079209,BFO:SENSEX2631277000PE,PUT,,514.3,517.3,500,77000.0,2026-03-12,76808.76,2026-03-11 15:25:00,76820.79,,2026-03-11 15:25:35.360545,TARGET_HIT,517.3,1500.0,1500.0,0.0,85500.0,,,,,,,,4,2026-03-11 15:25:28.204935,2026-03-11 15:25:35.360545,2.125726,516.35,518.35,514.05,518.35,4.050000000000068,-0.25,2.050000000000068,FAVOR,2.050000000000068,-0.25,-0.25,2.300000000000068,4.050000000000068,-0.25,4.050000000000068,4.300000000000068,4.050000000000068,-0.25,4.050000000000068,4.300000000000068,4.050000000000068,-0.25,4.050000000000068,4.300000000000068,4.050000000000068,-0.25,4.050000000000068,4.300000000000068,4.050000000000068,-0.25,4.050000000000068,4.300000000000068,2.125726,2.125726,2.125726,2.125726,9.281336,,,,,0.25,4.050000000000068,2026-03-11 15:25:35.360545,517.3,9.281336,3.0,1500.0,1500.0,CLOSED,True,False,UNKNOWN,2026-03-11,15,25,26.079209,12.029999999998836,76800.0,191.24000000000524,200.0,ITM,200,True,True,False,False,False,False
BFO:SENSEX2631277000PE|2026-03-11T15:30:01.292068,11Mar_trades.jsonl,2026-03-11 15:30:01.292068,BFO:SENSEX2631277000PE,PUT,,560.0,563.0,500,77000.0,2026-03-12,76789.51,2026-03-11 15:30:00,76800.84,,,,,,,,,,,,,,,,2596,2026-03-11 15:30:03.529999,2026-03-11 19:02:34.094329,2.237931,560.0,559.15,559.15,560.0,0.0,-0.8500000000000227,0.0,FLAT,0.0,0.0,0.0,0.0,0.0,-0.8500000000000227,-0.8500000000000227,0.8500000000000227,0.0,-0.8500000000000227,-0.8500000000000227,0.8500000000000227,0.0,-0.8500000000000227,-0.8500000000000227,0.8500000000000227,0.0,-0.8500000000000227,-0.8500000000000227,0.8500000000000227,0.0,-0.8500000000000227,-0.8500000000000227,0.8500000000000227,,,,,,,,,,0.8500000000000227,0.0,2026-03-11 19:02:34.094329,559.15,12752.802261,-0.8500000000000227,-425.00000000001137,-425.00000000001137,OPEN,False,False,UNKNOWN,2026-03-11,15,30,1.292068,11.330000000001746,76800.0,210.49000000000524,200.0,ITM,200,False,False,True,False,False,False
BFO:SENSEX2631275900CE|2026-03-12T09:31:04.538847,12Mar_trades.jsonl,2026-03-12 09:31:04.538847,BFO:SENSEX2631275900CE,CALL,MIS,352.55,355.55,840,75900.0,2026-03-12,76071.27,2026-03-12 09:30:00,76058.16,,2026-03-12 09:31:36.442809,TARGET_HIT,355.55,2520.0,2520.0,0.0,2520.0,2031943532918792192,,,,,,,15,2026-03-12 09:31:06.736647,2026-03-12 09:31:36.442809,2.1978,345.7,356.75,338.9,356.75,4.199999999999989,-13.650000000000034,-6.850000000000023,AGAINST,-6.850000000000023,-11.350000000000023,-11.350000000000023,4.5,-4.0,-11.350000000000023,-4.0,7.350000000000023,-4.0,-13.650000000000034,-9.150000000000034,9.650000000000034,-4.0,-13.650000000000034,-11.150000000000034,9.650000000000034,2.849999999999966,-13.650000000000034,0.0999999999999659,16.5,4.199999999999989,-13.650000000000034,4.199999999999989,17.850000000000023,25.513142,25.513142,27.660451,27.660451,31.903962,2.1978,2.1978,2.1978,2.1978,13.650000000000034,4.199999999999989,2026-03-12 09:31:36.442809,355.55,31.903962,3.0,2520.0,2520.0,CLOSED,True,False,UNKNOWN,2026-03-12,9,31,64.538847,13.110000000000582,76100.0,-171.27000000000407,200.0,ITM,200,False,False,True,True,True,False
BFO:SENSEX2631276200PE|2026-03-12T09:35:04.303082,12Mar_trades.jsonl,2026-03-12 09:35:04.303082,BFO:SENSEX2631276200PE,PUT,MIS,380.95,383.95,780,76200.0,2026-03-12,76016.64,2026-03-12 09:35:00,76018.99,,2026-03-12 09:35:06.511373,TARGET_HIT,383.95,2340.0,2340.0,0.0,2340.0,2031944538578673664,,,,,,,1,2026-03-12 09:35:06.511373,2026-03-12 09:35:06.511373,2.208291,385.75,385.75,385.75,385.75,4.800000000000011,4.800000000000011,4.800000000000011,FAVOR,4.800000000000011,4.800000000000011,4.800000000000011,0.0,4.800000000000011,4.800000000000011,4.800000000000011,0.0,4.800000000000011,4.800000000000011,4.800000000000011,0.0,4.800000000000011,4.800000000000011,4.800000000000011,0.0,4.800000000000011,4.800000000000011,4.800000000000011,0.0,4.800000000000011,4.800000000000011,4.800000000000011,0.0,2.208291,2.208291,2.208291,2.208291,2.208291,,,,,0.0,4.800000000000011,2026-03-12 09:35:06.511373,383.95,2.208291,3.0,2340.0,2340.0,CLOSED,True,False,UNKNOWN,2026-03-12,9,35,4.303082,2.3500000000058208,76000.0,183.36000000000058,200.0,ITM,200,True,True,False,False,False,False
BFO:SENSEX2631276100PE|2026-03-12T09:40:04.286441,12Mar_trades.jsonl,2026-03-12 09:40:04.286441,BFO:SENSEX2631276100PE,PUT,MIS,355.7,358.7,840,76100.0,2026-03-12,75930.97,2026-03-12 09:40:00,75933.93,,,,,,,,,2031945796806959104,,,,,,,27,2026-03-12 09:40:06.490855,2026-03-12 09:41:01.553941,2.204414,353.95,340.75,337.1,357.15,1.4499999999999886,-18.599999999999966,-1.75,AGAINST,1.4499999999999886,-1.75,1.4499999999999886,3.1999999999999886,1.4499999999999886,-5.699999999999989,-5.699999999999989,7.149999999999977,1.4499999999999886,-11.149999999999977,-6.550000000000011,12.599999999999966,1.4499999999999886,-11.149999999999977,-7.550000000000011,12.599999999999966,1.4499999999999886,-11.149999999999977,-7.849999999999966,12.599999999999966,1.4499999999999886,-18.599999999999966,-14.949999999999989,20.049999999999955,4.316471,4.316471,,,,2.204414,6.414403,6.414403,8.526349,18.599999999999966,1.4499999999999886,2026-03-12 09:41:01.553941,340.75,57.2675,-14.949999999999989,-12557.99999999999,-12557.99999999999,OPEN,False,False,UNKNOWN,2026-03-12,9,40,4.286441,2.959999999991851,75900.0,169.02999999999884,200.0,ITM,200,True,True,False,False,True,True
BFO:SENSEX2631275800CE|2026-03-12T09:45:02.008060,12Mar_trades.jsonl,2026-03-12 09:45:02.008060,BFO:SENSEX2631275800CE,CALL,MIS,403.0,406.0,740,75800.0,2026-03-12,76048.83,2026-03-12 09:45:00,76032.71,,,,,,,,,2031947045564506112,,,,,,,8,2026-03-12 09:45:04.232829,2026-03-12 09:45:19.047956,2.224769,404.25,404.9,393.8,404.9,1.8999999999999773,-9.199999999999989,1.25,FAVOR,1.25,-1.6999999999999886,-1.6999999999999886,2.9499999999999886,1.25,-9.199999999999989,-5.550000000000011,10.449999999999989,1.25,-9.199999999999989,-0.5500000000000114,10.449999999999989,1.8999999999999773,-9.199999999999989,1.8999999999999773,11.099999999999966,1.8999999999999773,-9.199999999999989,1.8999999999999773,11.099999999999966,1.8999999999999773,-9.199999999999989,1.8999999999999773,11.099999999999966,2.224769,2.224769,17.039896,,,4.344214,6.468575,6.468575,6.468575,9.199999999999989,1.8999999999999773,2026-03-12 09:45:19.047956,404.9,17.039896,1.8999999999999773,1405.9999999999832,1405.9999999999832,OPEN,False,False,UNKNOWN,2026-03-12,9,45,2.00806,16.119999999995343,76000.0,-248.83000000000175,200.0,ITM,200,True,True,False,False,True,False
BFO:SENSEX2631276300PE|2026-03-12T09:50:35.537824,12Mar_trades.jsonl,2026-03-12 09:50:35.537824,BFO:SENSEX2631276300PE,PUT,MIS,410.55,413.55,720,76300.0,2026-03-12,76071.19,2026-03-12 09:50:00,76073.78,,,,,,,,,2031948444444581888,,,,,,,16,2026-03-12 09:50:37.720253,2026-03-12 09:51:09.570144,2.182429,412.45,406.95,396.45,412.45,1.8999999999999773,-14.100000000000023,1.8999999999999773,FAVOR,1.8999999999999773,1.4499999999999886,1.4499999999999886,0.44999999999998863,1.8999999999999773,-3.75,-3.75,5.649999999999977,1.8999999999999773,-10.150000000000034,-10.150000000000034,12.050000000000011,1.8999999999999773,-14.100000000000023,-12.350000000000023,16.0,1.8999999999999773,-14.100000000000023,-6.550000000000011,16.0,1.8999999999999773,-14.100000000000023,-3.6000000000000227,16.0,2.182429,2.182429,2.182429,,,8.544593,8.544593,8.544593,10.655916,14.100000000000023,1.8999999999999773,2026-03-12 09:51:09.570144,406.95,34.03232,-3.6000000000000227,-2592.0000000000164,-2592.0000000000164,OPEN,False,False,UNKNOWN,2026-03-12,9,50,35.537824,2.5899999999965075,76100.0,228.80999999999767,200.0,ITM,200,True,True,False,False,True,False
BFO:SENSEX2631276000CE|2026-03-12T09:56:49.823278,12Mar_trades.jsonl,2026-03-12 09:56:49.823278,BFO:SENSEX2631276000CE,CALL,MIS,404.1,407.1,720,76000.0,2026-03-12,76214.31,2026-03-12 09:55:00,76213.86,,2026-03-12 09:57:02.699773,TARGET_HIT,407.1,2160.0,2160.0,0.0,2160.0,2031950014305460224,,,,,,,6,2026-03-12 09:56:52.030061,2026-03-12 09:57:02.699773,2.206783,403.55,408.85,396.0,408.85,4.75,-8.100000000000023,-0.5500000000000114,AGAINST,-0.5500000000000114,-2.3000000000000114,-2.3000000000000114,1.75,-0.5500000000000114,-8.100000000000023,-8.100000000000023,7.550000000000011,4.75,-8.100000000000023,4.75,12.850000000000023,4.75,-8.100000000000023,4.75,12.850000000000023,4.75,-8.100000000000023,4.75,12.850000000000023,4.75,-8.100000000000023,4.75,12.850000000000023,12.876495,12.876495,12.876495,12.876495,12.876495,4.376801,4.376801,6.506625,8.627493,8.100000000000023,4.75,2026-03-12 09:57:02.699773,407.1,12.876495,3.0,2160.0,2160.0,CLOSED,True,False,UNKNOWN,2026-03-12,9,56,109.823278,0.4499999999970896,76200.0,-214.30999999999767,200.0,ITM,200,False,False,True,True,True,False
BFO:SENSEX2631276100CE|2026-03-12T10:00:07.428700,12Mar_trades.jsonl,2026-03-12 10:00:07.428700,BFO:SENSEX2631276100CE,CALL,MIS,439.7,442.7,680,76100.0,2026-03-12,76337.39,2026-03-12 10:00:00,76336.87,,,,,,,,,2031950843133485056,,,,,,,10,2026-03-12 10:00:09.644964,2026-03-12 10:00:29.163704,2.216264,434.05,424.25,418.55,439.85,0.1500000000000341,-21.149999999999977,-5.649999999999977,AGAINST,0.1500000000000341,-5.649999999999977,0.1500000000000341,5.800000000000011,0.1500000000000341,-5.649999999999977,-1.9499999999999886,5.800000000000011,0.1500000000000341,-15.099999999999966,-15.099999999999966,15.25,0.1500000000000341,-21.149999999999977,-7.949999999999989,21.30000000000001,0.1500000000000341,-21.149999999999977,-15.449999999999989,21.30000000000001,0.1500000000000341,-21.149999999999977,-15.449999999999989,21.30000000000001,,,,,,2.216264,2.216264,2.216264,2.216264,21.149999999999977,0.1500000000000341,2026-03-12 10:00:29.163704,424.25,21.735004,-15.449999999999989,-10505.999999999993,-10505.999999999993,OPEN,False,False,UNKNOWN,2026-03-12,10,0,7.4287,0.5200000000040745,76300.0,-237.38999999999942,200.0,ITM,200,False,False,True,True,True,True
BFO:SENSEX2631276500PE|2026-03-12T10:05:00.483662,12Mar_trades.jsonl,2026-03-12 10:05:00.483662,BFO:SENSEX2631276500PE,PUT,MIS,419.75,422.75,700,76500.0,2026-03-12,76278.73,2026-03-12 10:05:00,76293.13,,2026-03-12 10:05:02.675982,TARGET_HIT,422.75,2100.0,2100.0,0.0,2100.0,2031952072312020992,,,,,,,1,2026-03-12 10:05:02.675982,2026-03-12 10:05:02.675982,2.19232,422.75,422.75,422.75,422.75,3.0,3.0,3.0,FAVOR,3.0,3.0,3.0,0.0,3.0,3.0,3.0,0.0,3.0,3.0,3.0,0.0,3.0,3.0,3.0,0.0,3.0,3.0,3.0,0.0,3.0,3.0,3.0,0.0,2.19232,2.19232,2.19232,2.19232,2.19232,,,,,0.0,3.0,2026-03-12 10:05:02.675982,422.75,2.19232,3.0,2100.0,2100.0,CLOSED,True,False,UNKNOWN,2026-03-12,10,5,0.483662,14.400000000008731,76300.0,221.27000000000407,200.0,ITM,200,True,True,False,False,False,False
BFO:SENSEX2631276300PE|2026-03-12T10:13:40.902715,12Mar_trades.jsonl,2026-03-12 10:13:40.902715,BFO:SENSEX2631276300PE,PUT,MIS,389.9,392.9,740,76300.0,2026-03-12,76107.67,2026-03-12 10:10:00,76108.22,,2026-03-12 10:13:43.121872,TARGET_HIT,392.9,2220.0,2220.0,0.0,4320.0,2031954255141068800,,,,,,,1,2026-03-12 10:13:43.121872,2026-03-12 10:13:43.121872,2.219157,393.45,393.45,393.45,393.45,3.5500000000000114,3.5500000000000114,3.5500000000000114,FAVOR,3.5500000000000114,3.5500000000000114,3.5500000000000114,0.0,3.5500000000000114,3.5500000000000114,3.5500000000000114,0.0,3.5500000000000114,3.5500000000000114,3.5500000000000114,0.0,3.5500000000000114,3.5500000000000114,3.5500000000000114,0.0,3.5500000000000114,3.5500000000000114,3.5500000000000114,0.0,3.5500000000000114,3.5500000000000114,3.5500000000000114,0.0,2.219157,2.219157,2.219157,2.219157,2.219157,,,,,0.0,3.5500000000000114,2026-03-12 10:13:43.121872,392.9,2.219157,3.0,2220.0,2220.0,CLOSED,True,False,UNKNOWN,2026-03-12,10,13,220.902715,0.5500000000029104,76100.0,192.33000000000175,200.0,ITM,200,True,True,False,False,False,False
BFO:SENSEX2631276300PE|2026-03-12T10:15:06.151938,12Mar_trades.jsonl,2026-03-12 10:15:06.151938,BFO:SENSEX2631276300PE,PUT,MIS,406.65,409.65,720,76300.0,2026-03-12,76061.63,2026-03-12 10:15:00,76061.97,,,,,,,,,2031954612676124672,,,,,,,23,2026-03-12 10:15:08.365655,2026-03-12 10:15:55.149864,2.213717,408.5,404.1,396.1,408.5,1.8500000000000227,-10.549999999999955,1.8500000000000227,FAVOR,1.8500000000000227,-0.0999999999999659,-0.0999999999999659,1.9499999999999886,1.8500000000000227,-7.0499999999999545,-7.0499999999999545,8.899999999999977,1.8500000000000227,-7.0499999999999545,-4.599999999999966,8.899999999999977,1.8500000000000227,-8.75,-8.75,10.600000000000023,1.8500000000000227,-10.549999999999955,-0.6499999999999773,12.399999999999977,1.8500000000000227,-10.549999999999955,-2.5499999999999545,12.399999999999977,2.213717,2.213717,2.213717,,,8.56903,8.56903,8.56903,8.56903,10.549999999999955,1.8500000000000227,2026-03-12 10:15:55.149864,404.1,48.997926,-2.5499999999999545,-1835.9999999999673,-1835.9999999999673,OPEN,False,False,UNKNOWN,2026-03-12,10,15,6.151938,0.33999999999650754,76100.0,238.36999999999534,200.0,ITM,200,True,True,False,False,True,False
BFO:SENSEX2631275900CE|2026-03-12T10:20:06.409172,12Mar_trades.jsonl,2026-03-12 10:20:06.409172,BFO:SENSEX2631275900CE,CALL,MIS,370.0,373.0,820,75900.0,2026-03-12,76091.68,2026-03-12 10:20:00,76081.44,,,,,,,,,2031955872024289280,,,,,,,3,2026-03-12 10:20:08.688217,2026-03-12 10:20:13.006682,2.279045,367.5,363.05,363.05,367.5,-2.5,-6.949999999999989,-2.5,AGAINST,-2.5,-5.199999999999989,-5.199999999999989,2.6999999999999886,-2.5,-6.949999999999989,-6.949999999999989,4.449999999999989,-2.5,-6.949999999999989,-6.949999999999989,4.449999999999989,-2.5,-6.949999999999989,-6.949999999999989,4.449999999999989,-2.5,-6.949999999999989,-6.949999999999989,4.449999999999989,-2.5,-6.949999999999989,-6.949999999999989,4.449999999999989,,,,,,2.279045,2.279045,4.468557,4.468557,6.949999999999989,0.0,2026-03-12 10:20:13.006682,363.05,6.59751,-6.949999999999989,-5698.999999999991,-5698.999999999991,OPEN,False,False,UNKNOWN,2026-03-12,10,20,6.409172,10.239999999990687,76100.0,-191.67999999999302,200.0,ITM,200,False,False,True,True,True,False
BFO:SENSEX2631275900CE|2026-03-12T10:25:06.713080,12Mar_trades.jsonl,2026-03-12 10:25:06.713080,BFO:SENSEX2631275900CE,CALL,MIS,396.55,399.55,740,75900.0,2026-03-12,76112.16,2026-03-12 10:25:00,76107.22,,2026-03-12 10:25:08.916635,TARGET_HIT,399.55,2220.0,2220.0,0.0,2220.0,2031957131603140608,,,,,,,1,2026-03-12 10:25:08.916635,2026-03-12 10:25:08.916635,2.203555,399.55,399.55,399.55,399.55,3.0,3.0,3.0,FAVOR,3.0,3.0,3.0,0.0,3.0,3.0,3.0,0.0,3.0,3.0,3.0,0.0,3.0,3.0,3.0,0.0,3.0,3.0,3.0,0.0,3.0,3.0,3.0,0.0,2.203555,2.203555,2.203555,2.203555,2.203555,,,,,0.0,3.0,2026-03-12 10:25:08.916635,399.55,2.203555,3.0,2220.0,2220.0,CLOSED,True,False,UNKNOWN,2026-03-12,10,25,6.71308,4.940000000002328,76100.0,-212.1600000000035,200.0,ITM,200,True,True,False,False,False,False
BFO:SENSEX2631276100CE|2026-03-12T10:30:26.597161,12Mar_trades.jsonl,2026-03-12 10:30:26.597161,BFO:SENSEX2631276100CE,CALL,MIS,377.35,380.35,780,76100.0,2026-03-12,76271.93,2026-03-12 10:30:00,76265.45,,2026-03-12 10:33:21.542203,TARGET_HIT,380.35,2340.0,2340.0,0.0,4560.0,2031958473293881344,,,,,,,81,2026-03-12 10:30:28.805497,2026-03-12 10:33:21.542203,2.208336,372.35,380.6,284.5,380.6,3.25,-92.85000000000002,-5.0,AGAINST,-0.8000000000000114,-5.0,-0.8000000000000114,4.199999999999989,-0.8000000000000114,-5.0,-1.3500000000000227,4.199999999999989,-0.8000000000000114,-6.850000000000023,-6.850000000000023,6.050000000000011,-0.8000000000000114,-33.60000000000002,-33.60000000000002,32.80000000000001,-0.8000000000000114,-55.5,-55.5,54.69999999999999,-0.8000000000000114,-77.40000000000003,-70.70000000000005,76.60000000000002,162.127779,162.127779,162.127779,162.127779,174.945042,2.208336,2.208336,2.208336,2.208336,92.85000000000002,3.25,2026-03-12 10:33:21.542203,380.35,174.945042,3.0,2340.0,2340.0,CLOSED,True,False,UNKNOWN,2026-03-12,10,30,26.597161,6.4799999999959255,76300.0,-171.92999999999302,200.0,ITM,200,False,False,True,True,True,False
