date,sample_type,impulse_window,impulse_threshold,event_time,direction,sensex_move_1s,sensex_move_2s,sensex_move_3s,sensex_move_5s,sensex_acceleration,time_bucket,regime,selected_atm_symbol,selected_strike,selected_expiry,option_ltp_at_signal,option_move_pre_1s,option_move_pre_3s,spread,top_depth,tick_rate_last_5s,MFE_1s,MAE_1s,MFE_3s,MAE_3s,MFE_5s,MAE_5s,MFE_10s,MAE_10s,hit_plus_1_before_minus_1,hit_plus_2_before_minus_1,hit_plus_3_before_minus_2,tradable_after_cost_0_5pt
2026-04-27,primary,1,15,2026-04-27T09:15:42.303360,UP,19.55999999999767,6.460000000006403,11.270000000004075,11.660000000003492,16.35000000000582,09:15-10:00,choppy_fake_impulse,BFO:SENSEX26APR77000CE,77000,2026-04-30,777.85,0.7000000000000455,-2.6499999999999773,2.1499999999999773,60.0,5,4.449999999999932,0.0,4.449999999999932,0.0,4.449999999999932,-1.2000000000000455,4.449999999999932,-3.0,True,True,True,True
2026-04-27,primary,1,15,2026-04-27T09:15:48.335983,UP,26.739999999990687,26.379999999990105,26.379999999990105,23.339999999996508,27.09999999999127,09:15-10:00,liquidity_vacuum_impulse,BFO:SENSEX26APR77000CE,77000,2026-04-30,775.0,-1.0,-3.75,2.1000000000000227,40.0,7,0.0,-2.0,0.0,-2.3999999999999773,0.10000000000002274,-2.3999999999999773,0.10000000000002274,-5.4500000000000455,False,False,False,False
2026-04-27,primary,1,15,2026-04-27T09:15:49.377492,DOWN,-18.469999999986612,8.270000000004075,7.9100000000034925,9.290000000008149,-45.2099999999773,09:15-10:00,choppy_fake_impulse,BFO:SENSEX26APR77000PE,77000,2026-04-30,,0.0,1.4499999999999886,,,4,0.0,-0.10000000000002274,0.9499999999999886,-0.10000000000002274,1.0500000000000114,-0.10000000000002274,3.75,-0.10000000000002274,True,True,True,True
2026-04-27,primary,1,15,2026-04-27T09:15:52.304300,UP,23.279999999998836,23.279999999998836,13.540000000008149,40.279999999998836,18.0,09:15-10:00,liquidity_vacuum_impulse,BFO:SENSEX26APR77100CE,77100,2026-04-30,711.55,-2.050000000000068,-2.900000000000091,1.75,40.0,4,3.599999999999909,0.0,3.599999999999909,0.0,3.599999999999909,-0.35000000000002274,3.599999999999909,-4.5,True,True,True,True
2026-04-27,primary,1,15,2026-04-27T09:15:55.389710,DOWN,-15.35000000000582,6.3399999999965075,-6.490000000005239,16.789999999993597,-24.210000000006403,09:15-10:00,choppy_fake_impulse,BFO:SENSEX26APR77100PE,77100,2026-04-30,420.05,-0.05000000000001137,-0.8499999999999659,1.1000000000000227,80.0,6,0.05000000000001137,0.0,1.8999999999999773,-0.25,3.5,-0.25,3.5,-0.5,True,True,True,True
2026-04-27,primary,1,15,2026-04-27T09:15:57.466826,UP,18.470000000001164,30.370000000009895,15.020000000004075,23.880000000004657,21.919999999998254,09:15-10:00,choppy_fake_impulse,BFO:SENSEX26APR77100CE,77100,2026-04-30,710.95,0.0,-1.849999999999909,1.599999999999909,60.0,6,0.0,0.0,0.0,-1.7000000000000455,0.0,-4.149999999999977,4.350000000000023,-4.149999999999977,False,False,False,False
2026-04-27,primary,1,15,2026-04-27T09:16:06.303418,UP,28.479999999995925,28.479999999995925,29.019999999989523,31.94999999999709,14.289999999993597,09:15-10:00,choppy_fake_impulse,BFO:SENSEX26APR77100CE,77100,2026-04-30,,0.0,4.7999999999999545,,,7,0.0,0.0,0.0,0.0,1.5499999999999545,-0.40000000000009095,1.5499999999999545,-1.150000000000091,True,False,False,False
2026-04-27,primary,1,15,2026-04-27T09:16:12.353851,UP,29.30999999999767,29.30999999999767,39.88999999999942,32.64999999999418,15.180000000007567,09:15-10:00,choppy_fake_impulse,BFO:SENSEX26APR77100CE,77100,2026-04-30,714.75,1.5499999999999545,1.5499999999999545,1.8999999999999773,100.0,7,1.2000000000000455,0.0,1.2000000000000455,0.0,1.2000000000000455,-0.75,4.050000000000068,-1.0499999999999545,True,False,True,True
2026-04-27,primary,1,15,2026-04-27T09:16:15.360933,DOWN,-17.75999999999476,-23.94999999999709,-23.94999999999709,5.360000000000582,-11.569999999992433,09:15-10:00,choppy_fake_impulse,BFO:SENSEX26APR77100PE,77100,2026-04-30,421.4,1.1999999999999886,0.5,1.1499999999999773,100.0,5,0.0,0.0,0.8000000000000114,-0.5,0.8000000000000114,-0.5,6.699999999999989,-0.8999999999999773,True,True,True,True
2026-04-27,primary,1,15,2026-04-27T09:16:22.305058,DOWN,-18.94999999999709,-18.94999999999709,-10.330000000001746,-39.44999999999709,-13.80000000000291,09:15-10:00,choppy_fake_impulse,BFO:SENSEX26APR77100PE,77100,2026-04-30,,0.0,0.5,,,5,0.0,-1.3000000000000114,6.2999999999999545,-1.3000000000000114,8.649999999999977,-1.3000000000000114,8.849999999999966,-1.3000000000000114,False,False,True,True
2026-04-27,primary,1,15,2026-04-27T09:16:25.304764,DOWN,-17.330000000001746,-17.330000000001746,-26.69000000000233,-31.839999999996508,-7.580000000001746,09:15-10:00,choppy_fake_impulse,BFO:SENSEX26APR77100PE,77100,2026-04-30,420.8,1.75,0.8500000000000227,0.75,80.0,4,0.6500000000000341,0.0,2.3500000000000227,0.0,2.5500000000000114,-0.8499999999999659,2.5500000000000114,-2.0,True,True,False,False
2026-04-27,primary,1,15,2026-04-27T09:16:27.303959,DOWN,-27.5,-35.080000000001746,-44.830000000001746,-54.19000000000233,-29.970000000001164,09:15-10:00,choppy_fake_impulse,BFO:SENSEX26APR77000PE,77000,2026-04-30,390.0,1.0500000000000114,8.050000000000011,1.0,160.0,5,0.0,-0.6500000000000341,0.39999999999997726,-1.8500000000000227,0.39999999999997726,-1.8500000000000227,0.39999999999997726,-6.550000000000011,False,False,False,False
2026-04-27,primary,1,15,2026-04-27T09:16:32.339468,UP,16.270000000004075,25.44999999999709,11.339999999996508,25.25999999999476,7.0900000000110595,09:15-10:00,choppy_fake_impulse,BFO:SENSEX26APR77100CE,77100,2026-04-30,,0.0,0.0,,,0,2.6499999999999773,0.0,4.149999999999977,0.0,7.699999999999932,0.0,8.149999999999977,0.0,True,True,True,True
2026-04-27,primary,1,15,2026-04-27T09:16:37.305150,DOWN,-23.75,-32.93000000000757,-27.820000000006985,-9.259999999994761,-14.569999999992433,09:15-10:00,choppy_fake_impulse,BFO:SENSEX26APR77000PE,77000,2026-04-30,384.0,-1.9499999999999886,-5.100000000000023,0.6500000000000341,240.0,6,1.1000000000000227,0.0,2.0500000000000114,0.0,2.0500000000000114,0.0,2.0500000000000114,0.0,True,True,False,False
2026-04-27,primary,1,15,2026-04-27T09:17:30.556431,UP,20.29999999998836,21.179999999993015,21.179999999993015,18.739999999990687,19.419999999983702,09:15-10:00,choppy_fake_impulse,BFO:SENSEX26APR77000CE,77000,2026-04-30,,-3.9500000000000455,-4.25,,,6,0.0,0.0,1.599999999999909,0.0,10.75,0.0,10.799999999999955,0.0,True,True,True,True
2026-04-27,primary,1,15,2026-04-27T09:17:36.554075,UP,16.110000000000582,22.70999999999185,30.89999999999418,44.669999999998254,8.160000000003492,09:15-10:00,choppy_fake_impulse,BFO:SENSEX26APR77000CE,77000,2026-04-30,786.7,1.1000000000000227,2.699999999999932,1.8000000000000682,240.0,6,0.049999999999954525,0.0,0.049999999999954525,-2.650000000000091,0.049999999999954525,-2.9500000000000455,0.049999999999954525,-5.850000000000023,False,False,False,False
2026-04-27,primary,1,15,2026-04-27T09:17:47.557737,DOWN,-17.070000000006985,-17.070000000006985,-15.690000000002328,-30.080000000001746,-2.6300000000046566,09:15-10:00,choppy_fake_impulse,BFO:SENSEX26APR77000PE,77000,2026-04-30,382.9,0.0,0.5499999999999545,1.1000000000000227,180.0,5,0.0,0.0,0.35000000000002274,-1.0,0.35000000000002274,-1.0,0.35000000000002274,-1.0,False,False,False,False
2026-04-27,primary,1,15,2026-04-27T09:18:02.553459,UP,18.15000000000873,11.900000000008731,17.54000000000815,15.870000000009895,24.40000000000873,09:15-10:00,choppy_fake_impulse,BFO:SENSEX26APR77000CE,77000,2026-04-30,,-1.2000000000000455,-1.7999999999999545,,,6,0.0,-1.25,0.0,-6.649999999999977,0.0,-7.349999999999909,0.0,-7.349999999999909,False,False,False,False
2026-04-27,primary,1,15,2026-04-27T09:18:54.553948,UP,19.839999999996508,27.080000000001746,21.470000000001164,27.0,16.69000000000233,09:15-10:00,choppy_fake_impulse,BFO:SENSEX26APR77100CE,77100,2026-04-30,,0.0,-2.25,,,3,0.0,0.0,3.6499999999999773,0.0,5.649999999999977,0.0,5.649999999999977,0.0,True,True,True,True
2026-04-27,primary,1,15,2026-04-27T09:19:11.554168,DOWN,-18.220000000001164,-23.630000000004657,-24.119999999995343,-25.270000000004075,-10.80000000000291,09:15-10:00,choppy_fake_impulse,BFO:SENSEX26APR77000PE,77000,2026-04-30,385.8,1.3999999999999773,3.3000000000000114,1.099999999999966,340.0,7,0.5999999999999659,0.0,1.75,0.0,1.75,0.0,1.75,-1.0500000000000114,True,False,False,False
2026-04-27,primary,1,15,2026-04-27T09:19:28.590817,DOWN,-18.739999999990687,-16.470000000001164,-21.229999999995925,-7.189999999987776,-16.249999999985448,09:15-10:00,choppy_fake_impulse,BFO:SENSEX26APR77000PE,77000,2026-04-30,386.4,0.0,3.8999999999999773,1.1499999999999773,220.0,5,1.150000000000034,0.0,1.7000000000000455,0.0,1.7000000000000455,-1.3999999999999773,1.7000000000000455,-3.7999999999999545,True,False,False,False
2026-04-27,primary,1,15,2026-04-27T09:19:41.556551,UP,16.04999999998836,27.779999999998836,24.69999999999709,21.55999999999767,12.329999999987194,09:15-10:00,choppy_fake_impulse,BFO:SENSEX26APR77000CE,77000,2026-04-30,,0.0,0.0,,,7,0.0,0.0,0.0,0.0,4.7000000000000455,0.0,4.7000000000000455,0.0,True,True,True,True
2026-04-27,primary,1,15,2026-04-27T09:21:03.825523,UP,23.19000000000233,24.510000000009313,24.510000000009313,18.55000000000291,11.839999999996508,09:15-10:00,choppy_fake_impulse,BFO:SENSEX26APR77100CE,77100,2026-04-30,704.5,-4.050000000000068,-4.050000000000068,2.2000000000000455,100.0,6,0.0,0.0,4.25,0.0,4.25,0.0,9.149999999999977,0.0,True,True,True,True
2026-04-27,primary,1,15,2026-04-27T09:23:10.556062,DOWN,-15.619999999995343,-7.720000000001164,-12.740000000005239,-5.490000000005239,-5.279999999998836,09:15-10:00,choppy_fake_impulse,BFO:SENSEX26APR77200PE,77200,2026-04-30,,0.25,0.25,,,5,0.0,-0.6000000000000227,0.75,-0.6000000000000227,0.75,-1.1000000000000227,0.75,-2.8000000000000114,False,False,False,False
2026-04-27,primary,1,15,2026-04-27T09:23:59.850572,DOWN,-16.430000000007567,-16.460000000006403,-16.460000000006403,-18.120000000009895,-16.40000000000873,09:15-10:00,choppy_fake_impulse,BFO:SENSEX26APR77100PE,77100,2026-04-30,,2.3000000000000114,2.1000000000000227,,,7,0.0,-0.25,0.0,-4.199999999999989,0.0,-7.899999999999977,0.0,-13.25,False,False,False,False
2026-04-27,primary,1,15,2026-04-27T09:26:35.057015,DOWN,-16.029999999998836,-16.889999999999418,-24.330000000001746,-25.820000000006985,-11.720000000001164,09:15-10:00,calm_impulse,BFO:SENSEX26APR77100PE,77100,2026-04-30,406.25,0.8500000000000227,-0.14999999999997726,0.44999999999998863,60.0,6,0.0,-0.20000000000004547,0.14999999999997726,-1.8000000000000114,0.14999999999997726,-5.7000000000000455,0.14999999999997726,-5.7000000000000455,False,False,False,False
2026-04-27,primary,1,15,2026-04-27T09:27:03.249570,DOWN,-18.94999999999709,-18.94999999999709,-15.89999999999418,-13.69999999999709,-7.349999999991269,09:15-10:00,calm_impulse,BFO:SENSEX26APR77100PE,77100,2026-04-30,403.8,-0.19999999999998863,-1.5,0.8499999999999659,80.0,5,1.1999999999999886,0.0,1.5499999999999545,0.0,4.349999999999966,0.0,4.699999999999989,0.0,True,True,True,True
2026-04-27,primary,1,15,2026-04-27T09:28:39.096801,DOWN,-15.270000000004075,-3.289999999993597,-3.289999999993597,1.4700000000011642,-27.250000000014552,09:15-10:00,liquidity_vacuum_impulse,BFO:SENSEX26APR77200PE,77200,2026-04-30,433.05,1.8000000000000114,1.3500000000000227,0.7999999999999545,40.0,6,0.0,-1.3500000000000227,2.3500000000000227,-1.3500000000000227,2.3500000000000227,-1.3500000000000227,4.100000000000023,-1.3500000000000227,False,False,True,True
2026-04-27,primary,1,15,2026-04-27T09:32:21.553362,UP,16.14999999999418,13.520000000004075,7.259999999994761,-6.669999999998254,2.9799999999959255,09:15-10:00,choppy_fake_impulse,BFO:SENSEX26APR77100CE,77100,2026-04-30,702.8,2.4500000000000455,0.35000000000002274,1.8999999999999773,120.0,4,0.8500000000000227,0.0,3.050000000000068,0.0,3.050000000000068,-2.7999999999999545,3.050000000000068,-2.7999999999999545,True,True,True,False
2026-04-27,primary,1,15,2026-04-27T09:33:16.554954,DOWN,-15.989999999990687,-15.989999999990687,-7.110000000000582,-12.360000000000582,-16.929999999993015,09:15-10:00,choppy_fake_impulse,BFO:SENSEX26APR77100PE,77100,2026-04-30,423.15,0.8500000000000227,0.5500000000000114,1.0500000000000114,80.0,5,0.0,-1.0,0.0,-5.899999999999977,0.0,-5.899999999999977,0.0,-5.899999999999977,False,False,False,False
2026-04-27,primary,1,15,2026-04-27T09:34:40.557964,DOWN,-18.580000000001746,-23.470000000001164,-28.460000000006403,-22.230000000010477,-6.5900000000110595,09:15-10:00,choppy_fake_impulse,BFO:SENSEX26APR77000PE,77000,2026-04-30,,0.0,-2.6499999999999773,,,6,0.0,-2.099999999999966,0.1500000000000341,-2.099999999999966,0.1500000000000341,-3.25,0.8000000000000114,-3.25,False,False,False,False
2026-04-27,primary,1,15,2026-04-27T09:37:04.805960,DOWN,-16.75999999999476,-15.509999999994761,-15.509999999994761,-15.740000000005239,-15.39999999999418,09:15-10:00,choppy_fake_impulse,BFO:SENSEX26APR77100PE,77100,2026-04-30,,0.4500000000000455,-0.8999999999999773,,,6,2.2000000000000455,0.0,3.6000000000000227,0.0,3.6000000000000227,0.0,3.6000000000000227,0.0,True,True,True,True
2026-04-27,primary,1,15,2026-04-27T09:41:47.072062,DOWN,-15.849999999991269,-14.709999999991851,-14.709999999991851,-19.44000000000233,-19.70999999999185,09:15-10:00,choppy_fake_impulse,BFO:SENSEX26APR77100PE,77100,2026-04-30,413.6,-1.0499999999999545,-1.3999999999999773,1.150000000000034,120.0,6,0.0,-0.05000000000001137,0.0,-5.75,0.0,-7.349999999999966,0.0,-7.349999999999966,False,False,False,False
2026-04-27,primary,1,15,2026-04-27T09:53:08.755748,DOWN,-17.430000000007567,-17.430000000007567,-17.029999999998836,-20.75,-11.110000000000582,09:15-10:00,choppy_fake_impulse,BFO:SENSEX26APR77300PE,77300,2026-04-30,494.65,3.400000000000034,3.400000000000034,0.5500000000000114,100.0,5,0.30000000000001137,0.0,0.9000000000000341,0.0,1.0500000000000114,0.0,2.5500000000000114,0.0,True,True,False,False
2026-04-27,primary,1,15,2026-04-27T09:55:46.969602,DOWN,-16.439999999987776,-16.429999999993015,-24.439999999987776,-23.069999999992433,-8.439999999987776,09:15-10:00,liquidity_vacuum_impulse,BFO:SENSEX26APR77300PE,77300,2026-04-30,496.65,0.10000000000002274,0.1500000000000341,1.0,120.0,5,0.0,-0.6499999999999773,0.0,-2.7999999999999545,0.0,-2.7999999999999545,0.0,-4.149999999999977,False,False,False,False
2026-04-27,primary,1,20,2026-04-27T09:15:02.550790,UP,81.63000000000466,90.38999999999942,90.38999999999942,90.38999999999942,72.8700000000099,09:15-10:00,clean_trend_impulse,BFO:SENSEX26APR76900CE,76900,2026-04-30,855.65,0.0,8.399999999999977,2.599999999999909,80.0,2,0.0,-0.35000000000002274,0.0,-1.8500000000000227,0.0,-2.8999999999999773,0.8999999999999773,-2.949999999999932,False,False,False,False
2026-04-27,primary,1,20,2026-04-27T09:15:05.314851,UP,26.630000000004657,56.11999999999534,137.75,146.50999999999476,26.070000000006985,09:15-10:00,clean_trend_impulse,BFO:SENSEX26APR77000CE,77000,2026-04-30,792.0,-0.7999999999999545,1.1499999999999773,1.5,60.0,7,1.0499999999999545,0.0,1.0499999999999545,-1.2000000000000455,1.0499999999999545,-2.75,3.3999999999999773,-4.350000000000023,True,False,False,False
2026-04-27,primary,1,20,2026-04-27T09:15:08.387461,UP,34.94999999999709,27.45999999999185,56.419999999998254,112.5399999999936,42.44000000000233,09:15-10:00,clean_trend_impulse,BFO:SENSEX26APR77100CE,77100,2026-04-30,728.05,0.9499999999999318,2.099999999999909,1.8999999999999773,160.0,6,1.6499999999999773,0.0,4.7000000000000455,0.0,4.7000000000000455,0.0,4.7000000000000455,0.0,True,True,True,True
2026-04-27,primary,1,20,2026-04-27T09:15:12.319933,UP,62.94000000000233,51.40000000000873,51.40000000000873,90.30000000000291,47.40999999998894,09:15-10:00,liquidity_vacuum_impulse,BFO:SENSEX26APR77100CE,77100,2026-04-30,,0.0,-2.1499999999999773,,,4,0.0,-3.9500000000000455,0.0,-3.9500000000000455,0.0,-4.0,0.0,-4.0,False,False,False,False
2026-04-27,primary,1,20,2026-04-27T09:15:14.556654,DOWN,-27.229999999995925,-48.08999999999651,-12.220000000001164,3.3100000000122236,-42.23999999999069,09:15-10:00,calm_impulse,BFO:SENSEX26APR77100PE,77100,2026-04-30,414.4,3.349999999999966,2.1999999999999886,1.150000000000034,120.0,4,0.6000000000000227,-0.14999999999997726,0.6000000000000227,-1.5,0.6000000000000227,-3.9499999999999886,0.6000000000000227,-4.2999999999999545,False,False,False,False
2026-04-27,primary,1,20,2026-04-27T09:15:18.524621,UP,36.420000000012806,36.420000000012806,22.580000000001746,-3.7599999999947613,21.270000000004075,09:15-10:00,calm_impulse,BFO:SENSEX26APR77100CE,77100,2026-04-30,,-1.5499999999999545,-1.5499999999999545,,,6,0.0,0.0,0.0,-3.7000000000000455,0.0,-3.7000000000000455,0.0,-5.399999999999977,False,False,False,False
2026-04-27,primary,1,20,2026-04-27T09:15:20.339063,DOWN,-30.25,-8.979999999995925,6.170000000012806,-7.669999999998254,-22.25999999999476,09:15-10:00,calm_impulse,BFO:SENSEX26APR77100PE,77100,2026-04-30,410.45,-2.4499999999999886,-4.100000000000023,1.2000000000000455,100.0,5,0.0,-0.7999999999999545,1.5500000000000114,-0.7999999999999545,2.1000000000000227,-0.7999999999999545,3.650000000000034,-0.7999999999999545,True,True,True,True
2026-04-27,primary,1,20,2026-04-27T09:15:28.303299,UP,28.589999999996508,13.389999999999418,25.619999999995343,13.020000000004075,43.25,09:15-10:00,calm_impulse,BFO:SENSEX26APR77100CE,77100,2026-04-30,720.5,0.8999999999999773,-2.75,1.8000000000000682,80.0,10,0.0,0.0,4.75,0.0,4.75,0.0,4.75,-0.6499999999999773,True,True,True,True
2026-04-27,primary,1,20,2026-04-27T09:15:30.302152,DOWN,-20.330000000001746,7.720000000001164,8.259999999994761,5.289999999993597,-32.38000000000466,09:15-10:00,choppy_fake_impulse,BFO:SENSEX26APR77000PE,77000,2026-04-30,375.6,-2.099999999999966,-1.3999999999999773,0.75,80.0,6,0.44999999999998863,0.0,0.44999999999998863,0.0,1.349999999999966,0.0,2.1999999999999886,0.0,True,True,False,False
2026-04-27,primary,1,20,2026-04-27T09:15:34.501715,UP,21.169999999998254,17.94999999999709,24.75,32.69000000000233,17.589999999996508,09:15-10:00,calm_impulse,BFO:SENSEX26APR77100CE,77100,2026-04-30,,4.75,2.5,,,4,0.0,0.0,0.0,-4.850000000000023,0.0,-5.0499999999999545,0.0,-7.649999999999977,False,False,False,False
2026-04-27,primary,1,20,2026-04-27T09:15:36.348098,DOWN,-43.43000000000757,-23.270000000004075,-23.270000000004075,-19.69000000000233,-63.59000000001106,09:15-10:00,choppy_fake_impulse,BFO:SENSEX26APR77000PE,77000,2026-04-30,377.95,1.0500000000000114,0.8999999999999773,1.0500000000000114,380.0,6,0.4000000000000341,0.0,1.0500000000000114,0.0,3.8500000000000227,0.0,5.150000000000034,0.0,True,True,True,True
2026-04-27,primary,1,20,2026-04-27T09:15:48.335983,UP,26.739999999990687,26.379999999990105,26.379999999990105,23.339999999996508,27.09999999999127,09:15-10:00,liquidity_vacuum_impulse,BFO:SENSEX26APR77000CE,77000,2026-04-30,775.0,-1.0,-3.75,2.1000000000000227,40.0,7,0.0,-2.0,0.0,-2.3999999999999773,0.10000000000002274,-2.3999999999999773,0.10000000000002274,-5.4500000000000455,False,False,False,False
2026-04-27,primary,1,20,2026-04-27T09:15:52.304300,UP,23.279999999998836,23.279999999998836,13.540000000008149,40.279999999998836,18.0,09:15-10:00,liquidity_vacuum_impulse,BFO:SENSEX26APR77100CE,77100,2026-04-30,711.55,-2.050000000000068,-2.900000000000091,1.75,40.0,4,3.599999999999909,0.0,3.599999999999909,0.0,3.599999999999909,-0.35000000000002274,3.599999999999909,-4.5,True,True,True,True
2026-04-27,primary,1,20,2026-04-27T09:16:06.303418,UP,28.479999999995925,28.479999999995925,29.019999999989523,31.94999999999709,14.289999999993597,09:15-10:00,choppy_fake_impulse,BFO:SENSEX26APR77100CE,77100,2026-04-30,,0.0,4.7999999999999545,,,7,0.0,0.0,0.0,0.0,1.5499999999999545,-0.40000000000009095,1.5499999999999545,-1.150000000000091,True,False,False,False
2026-04-27,primary,1,20,2026-04-27T09:16:12.353851,UP,29.30999999999767,29.30999999999767,39.88999999999942,32.64999999999418,15.180000000007567,09:15-10:00,choppy_fake_impulse,BFO:SENSEX26APR77100CE,77100,2026-04-30,714.75,1.5499999999999545,1.5499999999999545,1.8999999999999773,100.0,7,1.2000000000000455,0.0,1.2000000000000455,0.0,1.2000000000000455,-0.75,4.050000000000068,-1.0499999999999545,True,False,True,True
