trade_id,entry_time,symbol,signal_kind,side,entry_price,target_price,quantity,exit_time,exit_reason,exit_price,net_pnl,tick_count_term,runup_5s_term,runup_10s_term,drawdown_5s_term,drawdown_10s_term,mfe_term,mae_term,first_plus_0_5_sec_term,first_minus_1_sec_term,is_tail,is_win,weak_confirm10_term,sharp_dd10_term
BFO:SENSEX2631977000PE|2026-03-18T14:35:11.544704,2026-03-18 14:35:11.544704,BFO:SENSEX2631977000PE,,PUT,512.95,515.95,1120.0,2026-03-18 14:35:17.068226,TARGET_HIT,515.95,3360.0,4.0,2.8999999999999773,5.399999999999977,0.5,0.5,5.399999999999977,0.5,1.455296,,False,True,False,False
BFO:SENSEX2631976600CE|2026-03-18T14:40:06.776217,2026-03-18 14:40:06.776217,BFO:SENSEX2631976600CE,,CALL,461.9,464.9,1240.0,2026-03-18 14:40:10.136437,TARGET_HIT,464.9,3720.0,2.0,2.400000000000034,2.400000000000034,2.0500000000000114,2.0500000000000114,2.400000000000034,2.0500000000000114,1.223783,,False,True,False,False
BFO:SENSEX2631976900PE|2026-03-18T14:45:27.643693,2026-03-18 14:45:27.643693,BFO:SENSEX2631976900PE,,PUT,485.9,488.9,1180.0,2026-03-18 14:46:28.801316,TIME_STOP_AFTER_1PM,436.55,-58232.999999999956,39.0,-0.6999999999999886,-0.6999999999999886,-5.899999999999977,-8.349999999999966,-0.6999999999999886,-50.849999999999966,,1.356307,True,False,True,True
BFO:SENSEX2631975100CE|2026-03-19T09:25:27.273627,2026-03-19 09:25:27.273627,BFO:SENSEX2631975100CE,CONTINUATION_CALL,CALL,376.9,379.9,1520.0,2026-03-19 09:25:29.482535,TARGET_HIT,379.9,4560.0,1.0,-4.349999999999966,-4.349999999999966,-4.349999999999966,-4.349999999999966,-4.349999999999966,-4.349999999999966,,0.726373,False,True,True,True
BFO:SENSEX2631975400PE|2026-03-19T09:30:12.814187,2026-03-19 09:30:12.814187,BFO:SENSEX2631975400PE,CONTINUATION_PUT,PUT,412.5,415.5,1400.0,2026-03-19 09:30:13.911033,TARGET_HIT,415.5,4200.0,1.0,9.75,9.75,9.75,9.75,9.75,9.75,0.185813,,False,True,False,False
BFO:SENSEX2631975300PE|2026-03-19T09:35:04.328751,2026-03-19 09:35:04.328751,BFO:SENSEX2631975300PE,CONTINUATION_PUT,PUT,359.7,362.7,1600.0,2026-03-19 09:35:19.698095,TARGET_HIT,362.7,4800.0,9.0,-1.6999999999999886,-0.3499999999999659,-5.849999999999966,-5.849999999999966,2.3000000000000114,-5.849999999999966,13.671249,1.671249,False,True,True,True
BFO:SENSEX2631975200PE|2026-03-19T09:40:08.447217,2026-03-19 09:40:08.447217,BFO:SENSEX2631975200PE,CONTINUATION_PUT,PUT,372.8,375.8,1540.0,2026-03-19 09:40:10.650637,TARGET_HIT,375.8,4620.0,2.0,4.0,4.0,2.1499999999999773,2.1499999999999773,4.0,2.1499999999999773,0.552783,,False,True,False,False
BFO:SENSEX2631975200PE|2026-03-19T09:45:05.790509,2026-03-19 09:45:05.790509,BFO:SENSEX2631975200PE,REVERSAL_PUT,PUT,364.2,367.2,1580.0,2026-03-19 09:45:09.045047,TARGET_HIT,367.2,4740.0,1.0,0.35000000000002274,0.35000000000002274,0.35000000000002274,0.35000000000002274,0.35000000000002274,0.35000000000002274,,,False,True,True,False
BFO:SENSEX2631975100PE|2026-03-19T09:50:00.270839,2026-03-19 09:50:00.270839,BFO:SENSEX2631975100PE,CONTINUATION_PUT,PUT,357.95,360.95,1620.0,2026-03-19 09:50:46.160652,TARGET_HIT,360.95,4860.0,33.0,-2.5500000000000114,8.300000000000011,-4.800000000000011,-4.800000000000011,50.5,-8.199999999999989,6.729161,0.729161,False,True,False,True
BFO:SENSEX2631974700CE|2026-03-19T09:55:26.427574,2026-03-19 09:55:26.427574,BFO:SENSEX2631974700CE,REVERSAL_CALL,CALL,414.2,417.2,1400.0,2026-03-19 09:55:41.912389,TARGET_HIT,417.2,4200.0,10.0,-0.9499999999999886,-0.9499999999999886,-2.5,-4.849999999999966,4.150000000000034,-4.849999999999966,14.572426,3.572426,False,True,True,True
