trade_id,focus_criteria,signal_kind,direction,entry_time,mark_time,seconds_since_entry,ltp,entry_price,pnl_delta,cum_mfe,cum_mae,drawdown_from_peak,exit_reason,realized_pnl
BFO:SENSEX2631975100PE|2026-03-19T10:20:02.358870,"TOP10_PNL,TOP10_DD,MANUAL_OR_TIME_STOP",CONTINUATION_PUT,PUT,2026-03-19 10:20:02.358870,2026-03-19 10:20:40.039298,37.680428,357.7,379.8,-22.100000000000023,0.3499999999999659,-22.100000000000023,-22.44999999999999,MANUAL_EXIT,-176320.0
BFO:SENSEX2631975100PE|2026-03-19T10:20:02.358870,"TOP10_PNL,TOP10_DD,MANUAL_OR_TIME_STOP",CONTINUATION_PUT,PUT,2026-03-19 10:20:02.358870,2026-03-19 10:20:41.130757,38.771887,357.75,379.8,-22.05000000000001,0.3499999999999659,-22.100000000000023,-22.399999999999977,MANUAL_EXIT,-176320.0
BFO:SENSEX2631975100PE|2026-03-19T10:20:02.358870,"TOP10_PNL,TOP10_DD,MANUAL_OR_TIME_STOP",CONTINUATION_PUT,PUT,2026-03-19 10:20:02.358870,2026-03-19 10:20:42.230029,39.871159,360.0,379.8,-19.80000000000001,0.3499999999999659,-22.100000000000023,-20.149999999999977,MANUAL_EXIT,-176320.0
BFO:SENSEX2631975100PE|2026-03-19T10:20:02.358870,"TOP10_PNL,TOP10_DD,MANUAL_OR_TIME_STOP",CONTINUATION_PUT,PUT,2026-03-19 10:20:02.358870,2026-03-19 10:20:43.333942,40.975072,359.25,379.8,-20.55000000000001,0.3499999999999659,-22.100000000000023,-20.899999999999977,MANUAL_EXIT,-176320.0
BFO:SENSEX2631975100PE|2026-03-19T10:20:02.358870,"TOP10_PNL,TOP10_DD,MANUAL_OR_TIME_STOP",CONTINUATION_PUT,PUT,2026-03-19 10:20:02.358870,2026-03-19 10:20:44.428917,42.070047,356.85,379.8,-22.94999999999999,0.3499999999999659,-22.94999999999999,-23.299999999999955,MANUAL_EXIT,-176320.0
BFO:SENSEX2631975100PE|2026-03-19T10:20:02.358870,"TOP10_PNL,TOP10_DD,MANUAL_OR_TIME_STOP",CONTINUATION_PUT,PUT,2026-03-19 10:20:02.358870,2026-03-19 10:20:45.536129,43.177259,355.1,379.8,-24.69999999999999,0.3499999999999659,-24.69999999999999,-25.049999999999955,MANUAL_EXIT,-176320.0
BFO:SENSEX2631975100PE|2026-03-19T10:20:02.358870,"TOP10_PNL,TOP10_DD,MANUAL_OR_TIME_STOP",CONTINUATION_PUT,PUT,2026-03-19 10:20:02.358870,2026-03-19 10:20:46.641662,44.282792,352.05,379.8,-27.75,0.3499999999999659,-27.75,-28.099999999999966,MANUAL_EXIT,-176320.0
BFO:SENSEX2631975100PE|2026-03-19T10:20:02.358870,"TOP10_PNL,TOP10_DD,MANUAL_OR_TIME_STOP",CONTINUATION_PUT,PUT,2026-03-19 10:20:02.358870,2026-03-19 10:20:47.742326,45.383456,350.6,379.8,-29.19999999999999,0.3499999999999659,-29.19999999999999,-29.549999999999955,MANUAL_EXIT,-176320.0
BFO:SENSEX2631975100PE|2026-03-19T10:20:02.358870,"TOP10_PNL,TOP10_DD,MANUAL_OR_TIME_STOP",CONTINUATION_PUT,PUT,2026-03-19 10:20:02.358870,2026-03-19 10:20:48.843558,46.484688,350.95,379.8,-28.850000000000023,0.3499999999999659,-29.19999999999999,-29.19999999999999,MANUAL_EXIT,-176320.0
BFO:SENSEX2631975100PE|2026-03-19T10:20:02.358870,"TOP10_PNL,TOP10_DD,MANUAL_OR_TIME_STOP",CONTINUATION_PUT,PUT,2026-03-19 10:20:02.358870,2026-03-19 10:20:49.951036,47.592166,350.15,379.8,-29.650000000000034,0.3499999999999659,-29.650000000000034,-30.0,MANUAL_EXIT,-176320.0
BFO:SENSEX2631975100PE|2026-03-19T10:20:02.358870,"TOP10_PNL,TOP10_DD,MANUAL_OR_TIME_STOP",CONTINUATION_PUT,PUT,2026-03-19 10:20:02.358870,2026-03-19 10:20:51.040166,48.681296,351.4,379.8,-28.400000000000034,0.3499999999999659,-29.650000000000034,-28.75,MANUAL_EXIT,-176320.0
BFO:SENSEX2631975100PE|2026-03-19T10:20:02.358870,"TOP10_PNL,TOP10_DD,MANUAL_OR_TIME_STOP",CONTINUATION_PUT,PUT,2026-03-19 10:20:02.358870,2026-03-19 10:20:52.141044,49.782174,354.8,379.8,-25.0,0.3499999999999659,-29.650000000000034,-25.349999999999966,MANUAL_EXIT,-176320.0
BFO:SENSEX2631975100PE|2026-03-19T10:20:02.358870,"TOP10_PNL,TOP10_DD,MANUAL_OR_TIME_STOP",CONTINUATION_PUT,PUT,2026-03-19 10:20:02.358870,2026-03-19 10:20:53.248177,50.889307,357.85,379.8,-21.94999999999999,0.3499999999999659,-29.650000000000034,-22.299999999999955,MANUAL_EXIT,-176320.0
BFO:SENSEX2631975100PE|2026-03-19T10:20:02.358870,"TOP10_PNL,TOP10_DD,MANUAL_OR_TIME_STOP",CONTINUATION_PUT,PUT,2026-03-19 10:20:02.358870,2026-03-19 10:20:54.355482,51.996612,355.6,379.8,-24.19999999999999,0.3499999999999659,-29.650000000000034,-24.549999999999955,MANUAL_EXIT,-176320.0
BFO:SENSEX2631975100PE|2026-03-19T10:20:02.358870,"TOP10_PNL,TOP10_DD,MANUAL_OR_TIME_STOP",CONTINUATION_PUT,PUT,2026-03-19 10:20:02.358870,2026-03-19 10:20:55.459534,53.100664,360.0,379.8,-19.80000000000001,0.3499999999999659,-29.650000000000034,-20.149999999999977,MANUAL_EXIT,-176320.0
BFO:SENSEX2631975100PE|2026-03-19T10:20:02.358870,"TOP10_PNL,TOP10_DD,MANUAL_OR_TIME_STOP",CONTINUATION_PUT,PUT,2026-03-19 10:20:02.358870,2026-03-19 10:20:56.560932,54.202062,359.2,379.8,-20.600000000000023,0.3499999999999659,-29.650000000000034,-20.94999999999999,MANUAL_EXIT,-176320.0
BFO:SENSEX2631975100PE|2026-03-19T10:20:02.358870,"TOP10_PNL,TOP10_DD,MANUAL_OR_TIME_STOP",CONTINUATION_PUT,PUT,2026-03-19 10:20:02.358870,2026-03-19 10:20:57.672462,55.313592,358.25,379.8,-21.55000000000001,0.3499999999999659,-29.650000000000034,-21.899999999999977,MANUAL_EXIT,-176320.0
BFO:SENSEX2631975100PE|2026-03-19T10:20:02.358870,"TOP10_PNL,TOP10_DD,MANUAL_OR_TIME_STOP",CONTINUATION_PUT,PUT,2026-03-19 10:20:02.358870,2026-03-19 10:20:58.779240,56.42037,357.0,379.8,-22.80000000000001,0.3499999999999659,-29.650000000000034,-23.149999999999977,MANUAL_EXIT,-176320.0
BFO:SENSEX2631975100PE|2026-03-19T10:20:02.358870,"TOP10_PNL,TOP10_DD,MANUAL_OR_TIME_STOP",CONTINUATION_PUT,PUT,2026-03-19 10:20:02.358870,2026-03-19 10:20:59.878667,57.519797,355.9,379.8,-23.900000000000034,0.3499999999999659,-29.650000000000034,-24.25,MANUAL_EXIT,-176320.0
BFO:SENSEX2631975100PE|2026-03-19T10:20:02.358870,"TOP10_PNL,TOP10_DD,MANUAL_OR_TIME_STOP",CONTINUATION_PUT,PUT,2026-03-19 10:20:02.358870,2026-03-19 10:21:00.980016,58.621146,354.2,379.8,-25.600000000000023,0.3499999999999659,-29.650000000000034,-25.94999999999999,MANUAL_EXIT,-176320.0
BFO:SENSEX2631975100PE|2026-03-19T10:20:02.358870,"TOP10_PNL,TOP10_DD,MANUAL_OR_TIME_STOP",CONTINUATION_PUT,PUT,2026-03-19 10:20:02.358870,2026-03-19 10:21:02.082905,59.724035,354.85,379.8,-24.94999999999999,0.3499999999999659,-29.650000000000034,-25.299999999999955,MANUAL_EXIT,-176320.0
BFO:SENSEX2631975100PE|2026-03-19T10:20:02.358870,"TOP10_PNL,TOP10_DD,MANUAL_OR_TIME_STOP",CONTINUATION_PUT,PUT,2026-03-19 10:20:02.358870,2026-03-19 10:21:03.181910,60.82304,353.7,379.8,-26.100000000000023,0.3499999999999659,-29.650000000000034,-26.44999999999999,MANUAL_EXIT,-176320.0
BFO:SENSEX2631975100PE|2026-03-19T10:20:02.358870,"TOP10_PNL,TOP10_DD,MANUAL_OR_TIME_STOP",CONTINUATION_PUT,PUT,2026-03-19 10:20:02.358870,2026-03-19 10:21:04.274893,61.916023,356.8,379.8,-23.0,0.3499999999999659,-29.650000000000034,-23.349999999999966,MANUAL_EXIT,-176320.0
BFO:SENSEX2631975100PE|2026-03-19T10:20:02.358870,"TOP10_PNL,TOP10_DD,MANUAL_OR_TIME_STOP",CONTINUATION_PUT,PUT,2026-03-19 10:20:02.358870,2026-03-19 10:21:05.368427,63.009557,358.1,379.8,-21.69999999999999,0.3499999999999659,-29.650000000000034,-22.049999999999955,MANUAL_EXIT,-176320.0
BFO:SENSEX2631975100PE|2026-03-19T10:20:02.358870,"TOP10_PNL,TOP10_DD,MANUAL_OR_TIME_STOP",CONTINUATION_PUT,PUT,2026-03-19 10:20:02.358870,2026-03-19 10:21:06.475370,64.1165,357.45,379.8,-22.350000000000023,0.3499999999999659,-29.650000000000034,-22.69999999999999,MANUAL_EXIT,-176320.0
BFO:SENSEX2631975100PE|2026-03-19T10:20:02.358870,"TOP10_PNL,TOP10_DD,MANUAL_OR_TIME_STOP",CONTINUATION_PUT,PUT,2026-03-19 10:20:02.358870,2026-03-19 10:21:07.583831,65.224961,354.9,379.8,-24.900000000000034,0.3499999999999659,-29.650000000000034,-25.25,MANUAL_EXIT,-176320.0
BFO:SENSEX2631975100PE|2026-03-19T10:20:02.358870,"TOP10_PNL,TOP10_DD,MANUAL_OR_TIME_STOP",CONTINUATION_PUT,PUT,2026-03-19 10:20:02.358870,2026-03-19 10:21:08.672948,66.314078,356.0,379.8,-23.80000000000001,0.3499999999999659,-29.650000000000034,-24.149999999999977,MANUAL_EXIT,-176320.0
BFO:SENSEX2631975100PE|2026-03-19T10:20:02.358870,"TOP10_PNL,TOP10_DD,MANUAL_OR_TIME_STOP",CONTINUATION_PUT,PUT,2026-03-19 10:20:02.358870,2026-03-19 10:21:09.778220,67.41935,354.95,379.8,-24.850000000000023,0.3499999999999659,-29.650000000000034,-25.19999999999999,MANUAL_EXIT,-176320.0
BFO:SENSEX2631975100PE|2026-03-19T10:20:02.358870,"TOP10_PNL,TOP10_DD,MANUAL_OR_TIME_STOP",CONTINUATION_PUT,PUT,2026-03-19 10:20:02.358870,2026-03-19 10:21:10.888423,68.529553,351.4,379.8,-28.400000000000034,0.3499999999999659,-29.650000000000034,-28.75,MANUAL_EXIT,-176320.0
BFO:SENSEX2631975100PE|2026-03-19T10:20:02.358870,"TOP10_PNL,TOP10_DD,MANUAL_OR_TIME_STOP",CONTINUATION_PUT,PUT,2026-03-19 10:20:02.358870,2026-03-19 10:21:11.987381,69.628511,354.6,379.8,-25.19999999999999,0.3499999999999659,-29.650000000000034,-25.549999999999955,MANUAL_EXIT,-176320.0
BFO:SENSEX2631975100PE|2026-03-19T10:20:02.358870,"TOP10_PNL,TOP10_DD,MANUAL_OR_TIME_STOP",CONTINUATION_PUT,PUT,2026-03-19 10:20:02.358870,2026-03-19 10:21:13.093065,70.734195,353.6,379.8,-26.19999999999999,0.3499999999999659,-29.650000000000034,-26.549999999999955,MANUAL_EXIT,-176320.0
BFO:SENSEX2631975100PE|2026-03-19T10:20:02.358870,"TOP10_PNL,TOP10_DD,MANUAL_OR_TIME_STOP",CONTINUATION_PUT,PUT,2026-03-19 10:20:02.358870,2026-03-19 10:21:14.199391,71.840521,352.15,379.8,-27.650000000000034,0.3499999999999659,-29.650000000000034,-28.0,MANUAL_EXIT,-176320.0
BFO:SENSEX2631975100PE|2026-03-19T10:20:02.358870,"TOP10_PNL,TOP10_DD,MANUAL_OR_TIME_STOP",CONTINUATION_PUT,PUT,2026-03-19 10:20:02.358870,2026-03-19 10:21:15.303576,72.944706,349.1,379.8,-30.69999999999999,0.3499999999999659,-30.69999999999999,-31.049999999999955,MANUAL_EXIT,-176320.0
BFO:SENSEX2631975100PE|2026-03-19T10:20:02.358870,"TOP10_PNL,TOP10_DD,MANUAL_OR_TIME_STOP",CONTINUATION_PUT,PUT,2026-03-19 10:20:02.358870,2026-03-19 10:21:16.403118,74.044248,348.3,379.8,-31.5,0.3499999999999659,-31.5,-31.849999999999966,MANUAL_EXIT,-176320.0
BFO:SENSEX2631975100PE|2026-03-19T10:20:02.358870,"TOP10_PNL,TOP10_DD,MANUAL_OR_TIME_STOP",CONTINUATION_PUT,PUT,2026-03-19 10:20:02.358870,2026-03-19 10:21:17.507069,75.148199,345.95,379.8,-33.85000000000002,0.3499999999999659,-33.85000000000002,-34.19999999999999,MANUAL_EXIT,-176320.0
BFO:SENSEX2631975100PE|2026-03-19T10:20:02.358870,"TOP10_PNL,TOP10_DD,MANUAL_OR_TIME_STOP",CONTINUATION_PUT,PUT,2026-03-19 10:20:02.358870,2026-03-19 10:21:18.612660,76.25379,348.3,379.8,-31.5,0.3499999999999659,-33.85000000000002,-31.849999999999966,MANUAL_EXIT,-176320.0
BFO:SENSEX2631975100PE|2026-03-19T10:20:02.358870,"TOP10_PNL,TOP10_DD,MANUAL_OR_TIME_STOP",CONTINUATION_PUT,PUT,2026-03-19 10:20:02.358870,2026-03-19 10:21:19.714551,77.355681,350.1,379.8,-29.69999999999999,0.3499999999999659,-33.85000000000002,-30.049999999999955,MANUAL_EXIT,-176320.0
BFO:SENSEX2631975100PE|2026-03-19T10:20:02.358870,"TOP10_PNL,TOP10_DD,MANUAL_OR_TIME_STOP",CONTINUATION_PUT,PUT,2026-03-19 10:20:02.358870,2026-03-19 10:21:20.823726,78.464856,351.5,379.8,-28.30000000000001,0.3499999999999659,-33.85000000000002,-28.649999999999977,MANUAL_EXIT,-176320.0
BFO:SENSEX2631975100PE|2026-03-19T10:20:02.358870,"TOP10_PNL,TOP10_DD,MANUAL_OR_TIME_STOP",CONTINUATION_PUT,PUT,2026-03-19 10:20:02.358870,2026-03-19 10:21:21.914950,79.55608,348.95,379.8,-30.850000000000023,0.3499999999999659,-33.85000000000002,-31.19999999999999,MANUAL_EXIT,-176320.0
BFO:SENSEX2631975100PE|2026-03-19T10:20:02.358870,"TOP10_PNL,TOP10_DD,MANUAL_OR_TIME_STOP",CONTINUATION_PUT,PUT,2026-03-19 10:20:02.358870,2026-03-19 10:21:23.013906,80.655036,345.0,379.8,-34.80000000000001,0.3499999999999659,-34.80000000000001,-35.14999999999998,MANUAL_EXIT,-176320.0
BFO:SENSEX2631975100PE|2026-03-19T10:20:02.358870,"TOP10_PNL,TOP10_DD,MANUAL_OR_TIME_STOP",CONTINUATION_PUT,PUT,2026-03-19 10:20:02.358870,2026-03-19 10:21:24.110804,81.751934,345.25,379.8,-34.55000000000001,0.3499999999999659,-34.80000000000001,-34.89999999999998,MANUAL_EXIT,-176320.0
BFO:SENSEX2631975100PE|2026-03-19T10:20:02.358870,"TOP10_PNL,TOP10_DD,MANUAL_OR_TIME_STOP",CONTINUATION_PUT,PUT,2026-03-19 10:20:02.358870,2026-03-19 10:21:25.209822,82.850952,341.1,379.8,-38.69999999999999,0.3499999999999659,-38.69999999999999,-39.049999999999955,MANUAL_EXIT,-176320.0
BFO:SENSEX2631975100PE|2026-03-19T10:20:02.358870,"TOP10_PNL,TOP10_DD,MANUAL_OR_TIME_STOP",CONTINUATION_PUT,PUT,2026-03-19 10:20:02.358870,2026-03-19 10:21:26.323827,83.964957,335.0,379.8,-44.80000000000001,0.3499999999999659,-44.80000000000001,-45.14999999999998,MANUAL_EXIT,-176320.0
BFO:SENSEX2631975100PE|2026-03-19T10:20:02.358870,"TOP10_PNL,TOP10_DD,MANUAL_OR_TIME_STOP",CONTINUATION_PUT,PUT,2026-03-19 10:20:02.358870,2026-03-19 10:21:27.426845,85.067975,333.75,379.8,-46.05000000000001,0.3499999999999659,-46.05000000000001,-46.39999999999998,MANUAL_EXIT,-176320.0
BFO:SENSEX2631975100PE|2026-03-19T10:20:02.358870,"TOP10_PNL,TOP10_DD,MANUAL_OR_TIME_STOP",CONTINUATION_PUT,PUT,2026-03-19 10:20:02.358870,2026-03-19 10:21:28.530602,86.171732,336.3,379.8,-43.5,0.3499999999999659,-46.05000000000001,-43.849999999999966,MANUAL_EXIT,-176320.0
BFO:SENSEX2631975100PE|2026-03-19T10:20:02.358870,"TOP10_PNL,TOP10_DD,MANUAL_OR_TIME_STOP",CONTINUATION_PUT,PUT,2026-03-19 10:20:02.358870,2026-03-19 10:21:29.628021,87.269151,336.2,379.8,-43.60000000000002,0.3499999999999659,-46.05000000000001,-43.94999999999999,MANUAL_EXIT,-176320.0
BFO:SENSEX2631975100PE|2026-03-19T10:20:02.358870,"TOP10_PNL,TOP10_DD,MANUAL_OR_TIME_STOP",CONTINUATION_PUT,PUT,2026-03-19 10:20:02.358870,2026-03-19 10:21:30.727960,88.36909,333.55,379.8,-46.25,0.3499999999999659,-46.25,-46.599999999999966,MANUAL_EXIT,-176320.0
BFO:SENSEX2631975100PE|2026-03-19T10:20:02.358870,"TOP10_PNL,TOP10_DD,MANUAL_OR_TIME_STOP",CONTINUATION_PUT,PUT,2026-03-19 10:20:02.358870,2026-03-19 10:21:31.837777,89.478907,336.5,379.8,-43.30000000000001,0.3499999999999659,-46.25,-43.64999999999998,MANUAL_EXIT,-176320.0
BFO:SENSEX2631975100PE|2026-03-19T10:20:02.358870,"TOP10_PNL,TOP10_DD,MANUAL_OR_TIME_STOP",CONTINUATION_PUT,PUT,2026-03-19 10:20:02.358870,2026-03-19 10:21:32.948306,90.589436,337.95,379.8,-41.85000000000002,0.3499999999999659,-46.25,-42.19999999999999,MANUAL_EXIT,-176320.0
BFO:SENSEX2631975100PE|2026-03-19T10:20:02.358870,"TOP10_PNL,TOP10_DD,MANUAL_OR_TIME_STOP",CONTINUATION_PUT,PUT,2026-03-19 10:20:02.358870,2026-03-19 10:21:34.046253,91.687383,340.35,379.8,-39.44999999999999,0.3499999999999659,-46.25,-39.799999999999955,MANUAL_EXIT,-176320.0
BFO:SENSEX2631975100PE|2026-03-19T10:20:02.358870,"TOP10_PNL,TOP10_DD,MANUAL_OR_TIME_STOP",CONTINUATION_PUT,PUT,2026-03-19 10:20:02.358870,2026-03-19 10:21:35.139639,92.780769,339.3,379.8,-40.5,0.3499999999999659,-46.25,-40.849999999999966,MANUAL_EXIT,-176320.0
BFO:SENSEX2631975100PE|2026-03-19T10:20:02.358870,"TOP10_PNL,TOP10_DD,MANUAL_OR_TIME_STOP",CONTINUATION_PUT,PUT,2026-03-19 10:20:02.358870,2026-03-19 10:21:36.235468,93.876598,337.25,379.8,-42.55000000000001,0.3499999999999659,-46.25,-42.89999999999998,MANUAL_EXIT,-176320.0
BFO:SENSEX2631975100PE|2026-03-19T10:20:02.358870,"TOP10_PNL,TOP10_DD,MANUAL_OR_TIME_STOP",CONTINUATION_PUT,PUT,2026-03-19 10:20:02.358870,2026-03-19 10:21:37.342639,94.983769,334.4,379.8,-45.400000000000034,0.3499999999999659,-46.25,-45.75,MANUAL_EXIT,-176320.0
BFO:SENSEX2631975100PE|2026-03-19T10:20:02.358870,"TOP10_PNL,TOP10_DD,MANUAL_OR_TIME_STOP",CONTINUATION_PUT,PUT,2026-03-19 10:20:02.358870,2026-03-19 10:21:38.442031,96.083161,333.0,379.8,-46.80000000000001,0.3499999999999659,-46.80000000000001,-47.14999999999998,MANUAL_EXIT,-176320.0
BFO:SENSEX2631975100PE|2026-03-19T10:20:02.358870,"TOP10_PNL,TOP10_DD,MANUAL_OR_TIME_STOP",CONTINUATION_PUT,PUT,2026-03-19 10:20:02.358870,2026-03-19 10:21:39.549896,97.191026,337.95,379.8,-41.85000000000002,0.3499999999999659,-46.80000000000001,-42.19999999999999,MANUAL_EXIT,-176320.0
BFO:SENSEX2631975100PE|2026-03-19T10:20:02.358870,"TOP10_PNL,TOP10_DD,MANUAL_OR_TIME_STOP",CONTINUATION_PUT,PUT,2026-03-19 10:20:02.358870,2026-03-19 10:21:40.647798,98.288928,339.2,379.8,-40.60000000000002,0.3499999999999659,-46.80000000000001,-40.94999999999999,MANUAL_EXIT,-176320.0
