entry_date,trade_id,source_file,signal_family,signal_kind,side,symbol,entry_time,entry_hm,tod_bucket,source_candle_start,trigger_price,underlying_spot,entry_price,target_price,quantity,exit_time,exit_reason,exit_price,net_pnl_effective,holding_seconds,holding_bucket,tick_count,runup_5s,runup_10s,runup_15s,dd_5s,dd_10s,dd_15s,mfe_points,mae_points,first_plus_0_5_sec,first_minus_1_sec,early_failure_logged,early_behavior_class,pnl_severity,outcome_class,exit_path_class,trade_nature
2026-03-11,BFO:SENSEX2631277600PE|2026-03-11T11:20:12.187994,11Mar_trades.jsonl,UNKNOWN,UNKNOWN,PUT,BFO:SENSEX2631277600PE,2026-03-11 11:20:12.187994,11:20:12,PRE_1PM,2026-03-11 11:20:00,77404.39,77389.23,576.1,579.1,500.0,2026-03-11 11:20:18.825280,TARGET_HIT,579.1,1500.0,6.637286,SCALP_0_15S,3,0.4499999999999318,10.399999999999977,10.399999999999977,-2.1000000000000227,-2.1000000000000227,-2.1000000000000227,10.399999999999977,-2.1000000000000227,6.637286,4.366069,False,CLEAN_EARLY_CONFIRM,SMALL_WIN,WIN,TARGET_HIT,CLEAN_MOMENTUM_SCALP_WIN
2026-03-11,BFO:SENSEX2631277200CE|2026-03-11T11:30:07.129056,11Mar_trades.jsonl,UNKNOWN,UNKNOWN,CALL,BFO:SENSEX2631277200CE,2026-03-11 11:30:07.129056,11:30:07,PRE_1PM,2026-03-11 11:30:00,77373.02,77374.53,624.3,627.3,500.0,2026-03-11 11:38:32.099866,TARGET_HIT,627.3,1500.0,504.97081,LONG_300S_PLUS,228,-5.5499999999999545,-5.5499999999999545,-3.599999999999909,-5.649999999999977,-8.299999999999955,-8.299999999999955,3.1000000000000227,-56.299999999999955,494.082938,2.341227,False,FAILED_EARLY_CONFIRM_AND_DD,SMALL_WIN,WIN,TARGET_HIT,RECOVERY_TARGET_WIN
2026-03-11,BFO:SENSEX2631277500PE|2026-03-11T11:45:41.343768,11Mar_trades.jsonl,UNKNOWN,UNKNOWN,PUT,BFO:SENSEX2631277500PE,2026-03-11 11:45:41.343768,11:45:41,PRE_1PM,2026-03-11 11:45:00,77289.49,77287.05,602.2,605.2,500.0,2026-03-11 11:45:47.955026,TARGET_HIT,605.2,1500.0,6.611258,SCALP_0_15S,3,0.0,4.099999999999909,4.099999999999909,-2.2000000000000455,-2.2000000000000455,-2.2000000000000455,4.099999999999909,-2.2000000000000455,6.611258,4.39355,False,CLEAN_EARLY_CONFIRM,SMALL_WIN,WIN,TARGET_HIT,CLEAN_MOMENTUM_SCALP_WIN
2026-03-11,BFO:SENSEX2631277400PE|2026-03-11T11:50:28.892403,11Mar_trades.jsonl,UNKNOWN,UNKNOWN,PUT,BFO:SENSEX2631277400PE,2026-03-11 11:50:28.892403,11:50:28,PRE_1PM,2026-03-11 11:50:00,77239.71,77238.77,601.15,604.15,500.0,2026-03-11 11:50:33.299308,TARGET_HIT,604.15,1500.0,4.406905,SCALP_0_15S,2,5.600000000000023,5.600000000000023,5.600000000000023,-0.7999999999999545,-0.7999999999999545,-0.7999999999999545,5.600000000000023,-0.7999999999999545,4.406905,,False,CLEAN_EARLY_CONFIRM,SMALL_WIN,WIN,TARGET_HIT,CLEAN_MOMENTUM_SCALP_WIN
2026-03-11,BFO:SENSEX2631277400PE|2026-03-11T12:00:04.925053,11Mar_trades.jsonl,UNKNOWN,UNKNOWN,PUT,BFO:SENSEX2631277400PE,2026-03-11 12:00:04.925053,12:00:04,PRE_1PM,2026-03-11 12:00:00,77201.64,77200.92,615.45,618.45,500.0,2026-03-11 12:00:09.238643,TARGET_HIT,618.45,1500.0,4.31359,SCALP_0_15S,2,5.25,5.25,5.25,-0.3000000000000682,-0.3000000000000682,-0.3000000000000682,5.25,-0.3000000000000682,4.31359,,False,CLEAN_EARLY_CONFIRM,SMALL_WIN,WIN,TARGET_HIT,CLEAN_MOMENTUM_SCALP_WIN
2026-03-11,BFO:SENSEX2631277100CE|2026-03-11T12:05:06.678685,11Mar_trades.jsonl,UNKNOWN,UNKNOWN,CALL,BFO:SENSEX2631277100CE,2026-03-11 12:05:06.678685,12:05:06,PRE_1PM,2026-03-11 12:05:00,77327.78,77329.11,693.9,696.9,500.0,2026-03-11 12:13:04.836987,TARGET_HIT,696.9,1500.0,478.158302,LONG_300S_PLUS,219,-6.399999999999977,-6.399999999999977,-6.399999999999977,-13.449999999999932,-13.449999999999932,-13.449999999999932,4.75,-43.799999999999955,404.094587,2.178478,False,FAILED_EARLY_CONFIRM_AND_DD,SMALL_WIN,WIN,TARGET_HIT,RECOVERY_TARGET_WIN
2026-03-11,BFO:SENSEX2631277100CE|2026-03-11T12:15:16.305829,11Mar_trades.jsonl,UNKNOWN,UNKNOWN,CALL,BFO:SENSEX2631277100CE,2026-03-11 12:15:16.305829,12:15:16,PRE_1PM,2026-03-11 12:15:00,77305.44,77306.56,684.8,687.8,500.0,2026-03-11 12:16:19.457339,TARGET_HIT,687.8,1500.0,63.15151,MEDIUM_60_300S,29,-4.899999999999977,-4.899999999999977,-4.899999999999977,-6.099999999999909,-12.0,-12.0,3.8500000000000227,-13.699999999999932,56.588408,2.140438,False,FAILED_EARLY_CONFIRM_AND_DD,SMALL_WIN,WIN,TARGET_HIT,RECOVERY_TARGET_WIN
2026-03-11,BFO:SENSEX2631277100CE|2026-03-11T12:21:29.174929,11Mar_trades.jsonl,UNKNOWN,UNKNOWN,CALL,BFO:SENSEX2631277100CE,2026-03-11 12:21:29.174929,12:21:29,PRE_1PM,2026-03-11 12:20:00,77314.7,77322.25,694.7,697.7,500.0,2026-03-11 12:21:35.657744,TARGET_HIT,697.7,1500.0,6.482815,SCALP_0_15S,3,1.5,4.599999999999909,4.599999999999909,-0.40000000000009095,-0.40000000000009095,-0.40000000000009095,4.599999999999909,-0.40000000000009095,4.321682,,False,CLEAN_EARLY_CONFIRM,SMALL_WIN,WIN,TARGET_HIT,CLEAN_MOMENTUM_SCALP_WIN
2026-03-11,BFO:SENSEX2631277100CE|2026-03-11T12:29:58.812359,11Mar_trades.jsonl,UNKNOWN,UNKNOWN,CALL,BFO:SENSEX2631277100CE,2026-03-11 12:29:58.812359,12:29:58,PRE_1PM,2026-03-11 12:25:00,77321.07,77322.65,679.15,682.15,500.0,2026-03-11 12:30:34.156634,TARGET_HIT,682.15,1500.0,35.344275,SHORT_15_60S,16,-4.199999999999932,0.0,0.0,-5.399999999999977,-5.399999999999977,-10.299999999999955,3.8500000000000227,-10.299999999999955,31.019201,2.18638,False,FAILED_EARLY_CONFIRM_AND_DD,SMALL_WIN,WIN,TARGET_HIT,RECOVERY_TARGET_WIN
2026-03-11,BFO:SENSEX2631277400PE|2026-03-11T12:36:01.400716,11Mar_trades.jsonl,UNKNOWN,UNKNOWN,PUT,BFO:SENSEX2631277400PE,2026-03-11 12:36:01.400716,12:36:01,PRE_1PM,2026-03-11 12:35:00,77242.19,77241.83,585.7,588.7,500.0,2026-03-11 12:37:44.485819,TARGET_HIT,588.7,1500.0,103.085103,MEDIUM_60_300S,47,-0.25,-0.25,-0.25,-5.0,-5.0,-6.050000000000068,4.449999999999932,-11.450000000000045,94.27029,4.326979,False,FAILED_EARLY_CONFIRM_AND_DD,SMALL_WIN,WIN,TARGET_HIT,RECOVERY_TARGET_WIN
2026-03-11,BFO:SENSEX2631277400PE|2026-03-11T12:40:04.309603,11Mar_trades.jsonl,UNKNOWN,UNKNOWN,PUT,BFO:SENSEX2631277400PE,2026-03-11 12:40:04.309603,12:40:04,PRE_1PM,2026-03-11 12:40:00,77176.51,77176.47,599.75,602.75,500.0,2026-03-11 12:40:08.698125,TARGET_HIT,602.75,1500.0,4.388522,SCALP_0_15S,2,7.0,7.0,7.0,2.0499999999999545,2.0499999999999545,2.0499999999999545,7.0,2.0499999999999545,2.223615,,False,CLEAN_EARLY_CONFIRM,SMALL_WIN,WIN,TARGET_HIT,CLEAN_MOMENTUM_SCALP_WIN
2026-03-11,BFO:SENSEX2631277100CE|2026-03-11T12:45:30.552693,11Mar_trades.jsonl,UNKNOWN,UNKNOWN,CALL,BFO:SENSEX2631277100CE,2026-03-11 12:45:30.552693,12:45:30,PRE_1PM,2026-03-11 12:45:00,77305.13,77305.17,646.4,649.4,500.0,2026-03-11 12:45:46.301136,TARGET_HIT,649.4,1500.0,15.748443,SHORT_15_60S,7,-3.199999999999932,-0.049999999999954525,2.9500000000000455,-4.5,-4.5,-4.5,4.399999999999977,-4.5,11.172584,2.18701,False,FAILED_EARLY_CONFIRM_AND_DD,SMALL_WIN,WIN,TARGET_HIT,RECOVERY_TARGET_WIN
2026-03-11,BFO:SENSEX2631277400PE|2026-03-11T12:54:05.192460,11Mar_trades.jsonl,UNKNOWN,UNKNOWN,PUT,BFO:SENSEX2631277400PE,2026-03-11 12:54:05.192460,12:54:05,PRE_1PM,2026-03-11 12:50:00,77237.31,77236.03,571.8,574.8,500.0,2026-03-11 12:54:11.903849,TARGET_HIT,574.8,1500.0,6.711389,SCALP_0_15S,3,1.5500000000000682,3.800000000000068,3.800000000000068,-0.9499999999999318,-0.9499999999999318,-0.9499999999999318,3.800000000000068,-0.9499999999999318,4.468702,,False,CLEAN_EARLY_CONFIRM,SMALL_WIN,WIN,TARGET_HIT,CLEAN_MOMENTUM_SCALP_WIN
2026-03-11,BFO:SENSEX2631277400PE|2026-03-11T12:56:17.584195,11Mar_trades.jsonl,UNKNOWN,UNKNOWN,PUT,BFO:SENSEX2631277400PE,2026-03-11 12:56:17.584195,12:56:17,PRE_1PM,2026-03-11 12:55:00,77218.51,77216.76,587.6,590.6,500.0,2026-03-11 12:56:48.669544,TARGET_HIT,590.6,1500.0,31.085349,SHORT_15_60S,14,1.1999999999999318,1.1999999999999318,1.1999999999999318,-1.6499999999999773,-3.550000000000068,-6.25,5.5499999999999545,-7.7000000000000455,2.193203,4.374322,False,SHARP_DD_BUT_CONFIRMED,SMALL_WIN,WIN,TARGET_HIT,RECOVERY_TARGET_WIN
2026-03-11,BFO:SENSEX2631277400PE|2026-03-11T13:00:13.213409,11Mar_trades.jsonl,UNKNOWN,UNKNOWN,PUT,BFO:SENSEX2631277400PE,2026-03-11 13:00:13.213409,13:00:13,POST_1PM,2026-03-11 13:00:00,77177.73,77175.85,599.45,602.45,500.0,2026-03-11 13:00:15.464635,TARGET_HIT,602.45,1500.0,2.251226,SCALP_0_15S,1,5.5499999999999545,5.5499999999999545,5.5499999999999545,5.5499999999999545,5.5499999999999545,5.5499999999999545,5.5499999999999545,5.5499999999999545,2.251226,,False,CLEAN_EARLY_CONFIRM,SMALL_WIN,WIN,TARGET_HIT,CLEAN_MOMENTUM_SCALP_WIN
