trade_id,date,symbol,signal_kind,side,entry_time,exit_time,entry_price,exit_price,gross_pnl,net_pnl,exit_reason,hold_seconds,matched_enriched,matched_events,matched_trade_ticks,matched_underlying_ticks,match_status,exclusion_reason,entry_order_id,exit_order_id,mfe,mae,pre_or_post_1pm,continuation_or_reversal,call_or_put,entry_slippage_points,exit_slippage_points,trade_tick_path,trade_tick_safe_id
20260325T133503|BFO:SENSEX26MAR75500CE|CONTINUATION_CALL|CALL,2026-03-25,BFO:SENSEX26MAR75500CE,CONTINUATION_CALL,CALL,2026-03-25T13:35:04.108880,2026-03-25T13:35:34.761543,281.95,276.7,-2625.0,-2625.0,PATH_RISK_EXIT,30.652663,True,True,False,False,reconciled,,PAPER-ENTRY-87,PAPER-EXIT-89,2.3000000000000114,-10.849999999999966,POST_1PM,CONTINUATION,CALL,0.0,0.0,,20260325T133503_BFO_SENSEX26MAR75500CE_CONTINUATION_CALL_CALL
20260325T134001|BFO:SENSEX26MAR75500CE|CONTINUATION_CALL|CALL,2026-03-25,BFO:SENSEX26MAR75500CE,CONTINUATION_CALL,CALL,2026-03-25T13:40:01.972260,2026-03-25T13:40:12.056861,280.5,268.1,-6199.999999999989,-6199.999999999989,EARLY_RISK_EXIT,10.084601,True,True,False,False,reconciled,,PAPER-ENTRY-90,PAPER-EXIT-92,1.1000000000000227,-12.399999999999977,POST_1PM,CONTINUATION,CALL,-3.5,0.0,,20260325T134001_BFO_SENSEX26MAR75500CE_CONTINUATION_CALL_CALL
20260325T134505|BFO:SENSEX26MAR75500CE|CONTINUATION_CALL|CALL,2026-03-25,BFO:SENSEX26MAR75500CE,CONTINUATION_CALL,CALL,2026-03-25T13:45:05.617952,2026-03-25T13:45:13.740936,284.15,287.15,1500.0,1500.0,TARGET_HIT,8.122984,True,True,False,False,reconciled,,PAPER-ENTRY-93,PAPER-EXIT-94,3.150000000000034,-0.14999999999997726,POST_1PM,CONTINUATION,CALL,0.0,-0.1500000000000341,,20260325T134505_BFO_SENSEX26MAR75500CE_CONTINUATION_CALL_CALL
20260325T135025|BFO:SENSEX26MAR75500CE|CONTINUATION_CALL|CALL,2026-03-25,BFO:SENSEX26MAR75500CE,CONTINUATION_CALL,CALL,2026-03-25T13:50:25.986061,2026-03-25T13:50:36.268953,306.0,304.95,-525.0000000000057,-525.0000000000057,EARLY_RISK_EXIT,10.282892,True,True,False,False,reconciled,,PAPER-ENTRY-95,PAPER-EXIT-97,0.0,-4.149999999999977,POST_1PM,CONTINUATION,CALL,0.0,0.0,,20260325T135025_BFO_SENSEX26MAR75500CE_CONTINUATION_CALL_CALL
20260325T135528|BFO:SENSEX26MAR75900PE|CONTINUATION_PUT|PUT,2026-03-25,BFO:SENSEX26MAR75900PE,CONTINUATION_PUT,PUT,2026-03-25T13:55:28.758449,2026-03-25T13:55:39.450598,294.25,296.25,1000.0,1000.0,TARGET_HIT,10.692149,True,True,False,False,reconciled,,PAPER-ENTRY-98,PAPER-EXIT-99,5.399999999999977,-3.6999999999999886,POST_1PM,CONTINUATION,PUT,0.0,-3.3999999999999773,,20260325T135528_BFO_SENSEX26MAR75900PE_CONTINUATION_PUT_PUT
20260325T140004|BFO:SENSEX26MAR75500CE|REVERSAL_CALL|CALL,2026-03-25,BFO:SENSEX26MAR75500CE,REVERSAL_CALL,CALL,2026-03-25T14:00:04.584720,2026-03-25T14:00:17.075532,258.9,260.9,1000.0,1000.0,TARGET_HIT,12.490812,True,True,False,False,reconciled,,PAPER-ENTRY-100,PAPER-EXIT-101,5.900000000000034,-5.149999999999977,POST_1PM,REVERSAL,CALL,0.0,-3.900000000000034,,20260325T140004_BFO_SENSEX26MAR75500CE_REVERSAL_CALL_CALL
20260325T141508|BFO:SENSEX26MAR75700PE|CONTINUATION_PUT|PUT,2026-03-25,BFO:SENSEX26MAR75700PE,CONTINUATION_PUT,PUT,2026-03-25T14:15:09.021757,2026-03-25T14:15:11.331349,230.7,233.7,1500.0,1500.0,TARGET_HIT,2.309592,True,True,False,False,reconciled,,PAPER-ENTRY-102,PAPER-EXIT-103,3.5500000000000114,0.0,POST_1PM,CONTINUATION,PUT,0.0,-0.5500000000000114,,20260325T141508_BFO_SENSEX26MAR75700PE_CONTINUATION_PUT_PUT
20260325T142002|BFO:SENSEX26MAR75700PE|CONTINUATION_PUT|PUT,2026-03-25,BFO:SENSEX26MAR75700PE,CONTINUATION_PUT,PUT,2026-03-25T14:20:03.136550,2026-03-25T14:20:13.329538,261.65,249.2,-6224.9999999999945,-6224.9999999999945,EARLY_RISK_EXIT,10.192988,True,True,False,False,reconciled,,PAPER-ENTRY-104,PAPER-EXIT-106,0.5500000000000114,-12.649999999999977,POST_1PM,CONTINUATION,PUT,0.0,0.0,,20260325T142002_BFO_SENSEX26MAR75700PE_CONTINUATION_PUT_PUT
20260325T142501|BFO:SENSEX26MAR75500PE|CONTINUATION_PUT|PUT,2026-03-25,BFO:SENSEX26MAR75500PE,CONTINUATION_PUT,PUT,2026-03-25T14:25:01.514798,2026-03-25T14:25:04.887148,250.95,253.95,1500.0,1500.0,TARGET_HIT,3.37235,True,True,False,False,reconciled,,PAPER-ENTRY-107,PAPER-EXIT-108,3.0,-1.5999999999999943,POST_1PM,CONTINUATION,PUT,0.0,0.0,,20260325T142501_BFO_SENSEX26MAR75500PE_CONTINUATION_PUT_PUT
20260325T143018|BFO:SENSEX26MAR75500PE|REVERSAL_PUT|PUT,2026-03-25,BFO:SENSEX26MAR75500PE,REVERSAL_PUT,PUT,2026-03-25T14:30:18.609732,2026-03-25T14:30:20.831802,247.75,250.75,1500.0,1500.0,TARGET_HIT,2.22207,True,True,False,False,reconciled,,PAPER-ENTRY-109,PAPER-EXIT-110,9.100000000000023,0.0,POST_1PM,REVERSAL,PUT,0.0,-6.100000000000023,,20260325T143018_BFO_SENSEX26MAR75500PE_REVERSAL_PUT_PUT
