trade_id,source_file,entry_time,symbol,side,signal_kind,entry_price,target_price,quantity,strike,expiry,underlying_spot,source_candle_start,trigger_price,exit_time,exit_reason,exit_price,gross_pnl,charges,net_pnl,holding_seconds,entry_date,entry_tod,mark_count,mfe_points,mae_points,max_drawdown_points,runup_5s,runup_10s,runup_15s,drawdown_5s,drawdown_10s,drawdown_15s,first_plus_0_5_sec,first_minus_1_sec,last_mark_time,last_mark_ltp,early_failure_time,early_failure_duration_s,early_failure_price,early_failure_mfe,early_failure_mae,manual_exit_requested_ts,cancel_reason,cancelled_exit_order_type,cancelled_exit_price,cancelled_order_id,pending_exit_cancelled_ts,had_early_failure
BFO:SENSEX2631976700CE|2026-03-18T11:45:06.418718,trades.jsonl,2026-03-18 11:45:06.418718,BFO:SENSEX2631976700CE,CALL,,512.2,515.2,1120.0,76700.0,2026-03-19,76888.3,2026-03-18 11:45:00,76886.76,2026-03-18 11:57:09.672755,MANUAL_EXIT,493.6,-20832.000000000025,0.0,-20832.000000000025,723.254037,2026-03-18,11:45:06,653,1.8999999999999773,-37.05000000000007,37.05000000000007,-3.300000000000068,0.599999999999909,0.599999999999909,-4.600000000000023,-4.600000000000023,-4.600000000000023,9.919096,1.104799,2026-03-18 11:57:08.617805,492.8,,,,,,2026-03-18 11:57:09.623857,MANUAL_EXIT,TARGET,515.2,PAPER-EXIT-34,2026-03-18 11:57:09.625237,False
BFO:SENSEX2631975100PE|2026-03-19T10:00:09.117322,trades.jsonl,2026-03-19 10:00:09.117322,BFO:SENSEX2631975100PE,PUT,REVERSAL_PUT,365.75,368.75,1580.0,75100.0,2026-03-19,74889.47,2026-03-19 10:00:00,74901.17,2026-03-19 10:04:26.684671,MANUAL_EXIT,312.2,-84609.00000000001,0.0,-84609.00000000001,257.567349,2026-03-19,10:00:09,233,0.35000000000002274,-59.94999999999999,59.94999999999999,0.30000000000001137,0.30000000000001137,0.30000000000001137,-3.6499999999999773,-10.25,-16.55000000000001,,2.184272,2026-03-19 10:04:25.630047,315.3,2026-03-19T10:00:12.396197,3.278875,362.5,0.30000000000001137,-3.25,2026-03-19 10:04:26.633227,MANUAL_EXIT,TARGET,368.75,PAPER-EXIT-16,2026-03-19 10:04:26.634145,True
BFO:SENSEX2631975100PE|2026-03-19T10:20:02.358870,trades.jsonl,2026-03-19 10:20:02.358870,BFO:SENSEX2631975100PE,PUT,CONTINUATION_PUT,379.8,382.8,1520.0,75100.0,2026-03-19,74855.12,2026-03-19 10:20:00,74856.56,2026-03-19 10:27:54.656934,MANUAL_EXIT,263.8,-176320.0,0.0,-176320.0,472.298064,2026-03-19,10:20:02,427,0.3499999999999659,-129.70000000000002,129.70000000000002,-0.5,0.3499999999999659,0.3499999999999659,-2.400000000000034,-2.400000000000034,-12.949999999999989,,1.108658,2026-03-19 10:27:53.594933,262.05,2026-03-19T10:20:03.467528,1.108658,377.4,0.0,-2.400000000000034,2026-03-19 10:27:54.602661,MANUAL_EXIT,TARGET,382.8,PAPER-EXIT-25,2026-03-19 10:27:54.604456,True
BFO:SENSEX2631974900CE|2026-03-19T12:55:06.308630,trades.jsonl,2026-03-19 12:55:06.308630,BFO:SENSEX2631974900CE,CALL,CONTINUATION_CALL,298.2,301.2,1940.0,74900.0,2026-03-19,75120.05,2026-03-19 12:55:00,75114.46,2026-03-19 13:24:13.793120,MANUAL_EXIT,135.1,-316414.0,0.0,-316414.0,1747.48449,2026-03-19,12:55:06,1587,2.8000000000000114,-170.95,170.95,2.8000000000000114,2.8000000000000114,2.8000000000000114,1.1999999999999886,-2.8000000000000114,-4.050000000000011,1.116074,6.672755,2026-03-19 13:24:12.742179,133.1,,,,,,2026-03-19 13:24:13.748090,MANUAL_EXIT,TARGET,301.2,PAPER-EXIT-70,2026-03-19 13:24:13.749581,False
BFO:SENSEX26MAR75100PE|2026-03-20T10:05:00.531326,trades.jsonl,2026-03-20 10:05:00.531326,BFO:SENSEX26MAR75100PE,PUT,CONTINUATION_PUT,980.0,983.0,580.0,75100.0,2026-03-25,74945.68,2026-03-20 10:05:00,74949.1,2026-03-20 10:08:40.151596,MANUAL_EXIT,972.0,-4640.0,0.0,-4640.0,219.62027,2026-03-20,10:05:00,198,-0.25,-50.549999999999955,50.549999999999955,-0.25,-0.25,-0.25,-15.0,-15.0,-15.0,,3.302212,2026-03-20 10:08:39.100958,971.6,2026-03-20T10:05:03.833538,3.302212,972.75,0.0,-7.25,2026-03-20 10:08:40.104039,MANUAL_EXIT,TARGET,983.0,PAPER-EXIT-8,2026-03-20 10:08:40.105042,True
