date,trade_id,signal_kind,side,burst_score,entry_time,exit_time,entry_price,exit_price,target_points_used,promoted_target_points,exit_reason,net_pnl,mfe,mae,peak_mfe_trade_ticks,hit_plus3_during_trade,hit_plus5_during_trade,hit_plus7_during_trade,time_to_plus3,time_to_plus5,time_to_plus7,time_to_peak_mfe,stalled_after_plus3,promoted_3s_passed,promoted_3s_reason,promotion_persistence_passed,promotion_persistence_exit_triggered,should_have_exited_at_plus3,hidden_runner_example
2026-04-22,20260422T094000|BFO:SENSEX2642378900PE|CONTINUATION_PUT|PUT,CONTINUATION_PUT,PUT,5.0,2026-04-22 09:40:00.785929,,509.35,516.35,7.0,7.0,TARGET_HIT,3500.0,9.350000000000023,0.0,78290.29999999999,True,True,True,0.0,0.0,0.0,0.0,False,False,,False,False,False,True
2026-04-22,20260422T100001|BFO:SENSEX2642378700PE|CONTINUATION_PUT|PUT,CONTINUATION_PUT,PUT,5.0,2026-04-22 10:00:01.929329,2026-04-22 10:00:06.086822,515.0,523.3,7.0,7.0,PROMOTED_FAIL_3S,4149.999999999977,6.5499999999999545,-0.75,78082.0,True,True,False,0.0,0.0,0.0,0.0,False,False,VELOCITY_DECAY_TOO_HIGH,False,False,False,False
2026-04-22,20260422T102514|BFO:SENSEX2642378700PE|CONTINUATION_PUT|PUT,CONTINUATION_PUT,PUT,5.0,2026-04-22 10:25:14.371940,2026-04-22 10:25:19.732963,548.0,548.25,7.0,7.0,PROMOTED_FAIL_3S,125.0,4.899999999999977,0.0,77952.0,True,False,False,4.0,4.0,4.0,13.0,False,False,PNL_BELOW_MIN,False,False,True,False
2026-04-22,20260422T130514|BFO:SENSEX2642378500CE|REVERSAL_CALL|CALL,REVERSAL_CALL,CALL,5.0,2026-04-22 13:05:15.116878,2026-04-22 13:05:20.398148,469.2,469.3,7.0,7.0,PROMOTED_FAIL_3S,50.00000000001137,1.3500000000000227,-4.699999999999989,78280.8,False,False,False,0.0,0.0,0.0,215.0,False,False,RUNUP_BELOW_MIN,False,False,False,False
2026-04-22,20260422T145002|BFO:SENSEX2642378800PE|CONTINUATION_PUT|PUT,CONTINUATION_PUT,PUT,5.0,2026-04-22 14:50:02.342922,2026-04-22 14:50:05.443422,441.0,439.05,7.0,7.0,EARLY_FAIL_1S,-974.9999999999943,0.0,-1.9499999999999886,78234.0,False,False,False,0.0,0.0,0.0,0.0,False,False,,False,False,False,False
2026-04-23,20260423T095504|BFO:SENSEX2642377900CE|CONTINUATION_CALL|CALL,CONTINUATION_CALL,CALL,5.0,2026-04-23 09:55:04.749916,2026-04-23 09:55:07.176340,322.2,319.45,7.0,7.0,EARLY_FAIL_1S,-1375.0,0.0,-2.75,77812.8,False,False,False,0.0,0.0,0.0,0.0,False,False,,False,False,False,False
2026-04-23,20260423T105510|BFO:SENSEX2642378000PE|REVERSAL_PUT|PUT,REVERSAL_PUT,PUT,5.0,2026-04-23 10:55:10.489099,2026-04-23 10:55:12.894686,275.6,274.55,7.0,7.0,EARLY_FAIL_1S,-525.0000000000057,0.0,-1.400000000000034,77554.09999999999,False,False,False,0.0,0.0,0.0,0.0,False,False,,False,False,False,False
2026-04-23,20260423T113522|BFO:SENSEX2642378000PE|CONTINUATION_PUT|PUT,CONTINUATION_PUT,PUT,5.0,2026-04-23 11:35:22.861316,2026-04-23 11:35:26.707194,296.4,300.0,7.0,7.0,PROMOTED_FAIL_3S,1800.0000000000114,3.6000000000000227,-0.19999999999998863,77563.5,True,False,False,0.0,0.0,0.0,0.0,False,False,RUNUP_BELOW_MIN,False,False,True,False
2026-04-23,20260423T120512|BFO:SENSEX2642378000PE|CONTINUATION_PUT|PUT,CONTINUATION_PUT,PUT,6.0,2026-04-23 12:05:12.789325,2026-04-23 12:05:17.223896,271.8,274.1,7.0,7.0,PROMOTED_FAIL_3S,1150.0000000000057,3.6499999999999773,0.0,77586.95,True,False,False,0.0,0.0,0.0,0.0,False,False,RUNUP_BELOW_MIN,False,False,True,False
2026-04-23,20260423T121519|BFO:SENSEX2642377700CE|CONTINUATION_CALL|CALL,CONTINUATION_CALL,CALL,5.0,2026-04-23 12:15:19.335514,2026-04-23 12:15:22.524675,215.35,215.0,7.0,7.0,EARLY_FAIL_1S,-174.99999999999716,0.0,-1.5999999999999943,77704.65,False,False,False,0.0,0.0,0.0,0.0,False,False,,False,False,False,False
2026-04-23,20260423T133011|BFO:SENSEX2642378200PE|REVERSAL_PUT|PUT,REVERSAL_PUT,PUT,5.0,2026-04-23 13:30:11.192458,,233.2,240.2,7.0,7.0,TARGET_HIT,3500.0,7.400000000000006,-0.3499999999999943,77840.85,True,True,True,0.0,0.0,0.0,0.0,False,True,PASS,True,False,False,True
2026-04-23,20260423T135501|BFO:SENSEX2642377700CE|CONTINUATION_CALL|CALL,CONTINUATION_CALL,CALL,5.0,2026-04-23 13:55:01.561997,2026-04-23 13:55:04.091081,193.9,191.65,7.0,7.0,EARLY_FAIL_1S,-1125.0,0.19999999999998863,-2.25,77716.15000000001,False,False,False,0.0,0.0,0.0,42.0,False,False,,False,False,False,False
2026-04-23,20260423T144018|BFO:SENSEX2642377900PE|REVERSAL_PUT|PUT,REVERSAL_PUT,PUT,5.0,2026-04-23 14:40:18.550519,2026-04-23 14:40:23.681783,241.7,240.1,7.0,7.0,PROMOTED_FAIL_3S,-799.9999999999972,1.8000000000000114,-2.799999999999983,77513.5,False,False,False,3.0,3.0,3.0,3.0,False,False,RUNUP_BELOW_MIN,False,False,False,False
