trade_id,symbol,side,signal_kind,continuation_or_reversal,fragile,entry_time,exit_time,holding_seconds,entry_price,exit_price,target_points_used,target_price,net_pnl,exit_reason,mfe,mae,entry_spread,spread_median_first_2s,imbalance_entry,imbalance_drift_first_2s,pre_entry_velocity,first_1s_move,first_3s_move,max_gain_first_3s,best_bid_stepped_down_first_3s,target_nearly_reached,target_touched_in_trade,target_approached_not_hit,immediate_reversal,in_trade_max_points,in_trade_min_points,post_exit_best_delta,post_exit_worst_delta,post_exit_final_delta,post_exit_recovered_above_exit,post_exit_touched_target,opt_pre_delta,opt_in_delta,opt_post_delta,idx_pre_delta,idx_in_delta,idx_post_delta,fut_pre_delta,fut_in_delta,fut_post_delta,opt_pre_spread_avg,opt_in_spread_avg,opt_post_spread_avg,fut_pre_spread_avg,fut_in_spread_avg,fut_post_spread_avg,pre_entry_tick_count_option,in_trade_tick_count_option,post_exit_tick_count_option,exit_timing_assessment,outcome
20260402T092003|BFO:SENSEX2640271900PE|CONTINUATION_PUT|PUT,BFO:SENSEX2640271900PE,PUT,CONTINUATION_PUT,CONTINUATION,False,2026-04-02 09:20:04.289576,2026-04-02 09:20:07.000000,2.710424,427.5,430.5,3.0,430.5,1500.0,TARGET_HIT,4.649999999999977,-1.1999999999999886,0.30000000000001137,1.174999999999983,0.16666666666666666,-0.9333333333333333,5.133333333333326,-1.1999999999999886,4.649999999999977,4.649999999999977,False,True,True,False,False,4.649999999999977,-1.1999999999999886,-0.6499999999999773,-17.80000000000001,-10.75,False,False,15.399999999999977,5.849999999999966,-10.100000000000023,-5.5,-5.169999999998254,-4.069999999992433,0.0,-29.35000000000582,-1.5,0.8374999999999915,1.1999999999999886,1.0666666666666553,38.57500000000194,23.524999999997817,31.270588235293605,4,3,15,Timely target exit; post-exit fade,WIN
20260402T092501|BFO:SENSEX2640271600CE|CONTINUATION_CALL|CALL,BFO:SENSEX2640271600CE,CALL,CONTINUATION_CALL,CONTINUATION,True,2026-04-02 09:25:01.652488,2026-04-02 09:25:15.000000,13.347512,376.05,378.05,2.0,378.05,1000.0,TARGET_HIT,2.8999999999999773,-8.850000000000023,1.0,1.0,-0.34545454545454546,0.41688311688311686,1.0750000000000028,-7.100000000000023,1.349999999999966,1.349999999999966,False,True,True,False,False,2.8999999999999773,-8.850000000000023,13.099999999999966,-6.5,12.800000000000011,True,True,4.300000000000011,11.75,13.199999999999989,12.009999999994761,7.389999999999418,12.169999999998254,0.0,0.0,0.0,1.0999999999999943,0.9187500000000028,0.9705882352941076,18.44999999999709,15.78666666666686,11.775,4,16,17,Captured target; additional upside remained,WIN
20260402T093500|BFO:SENSEX2640271600CE|CONTINUATION_CALL|CALL,BFO:SENSEX2640271600CE,CALL,CONTINUATION_CALL,CONTINUATION,True,2026-04-02 09:35:00.960247,2026-04-02 09:35:11.995454,11.035207,365.0,355.35,2.0,367.0,-4824.999999999989,EARLY_RISK_EXIT,0.0,-11.25,0.8999999999999773,1.0,-0.034482758620689655,-0.4538893344025661,-1.2625000000000028,-4.800000000000011,-7.550000000000011,-2.1999999999999886,True,False,False,False,True,-2.1999999999999886,-11.25,9.5,-5.650000000000034,3.3999999999999773,True,False,-5.050000000000011,-4.849999999999966,2.8500000000000227,7.44999999999709,-11.19999999999709,8.89999999999418,,0.0,15.0,0.9666666666666686,0.9153846153846354,0.9406250000000007,,24.972727272725685,17.21944444444428,6,13,16,Possibly early; post-exit recovery,LOSS
20260402T094003|BFO:SENSEX2640272000PE|CONTINUATION_PUT|PUT,BFO:SENSEX2640272000PE,PUT,CONTINUATION_PUT,CONTINUATION,False,2026-04-02 09:40:03.545576,2026-04-02 09:40:03.000000,-0.545576,455.8,458.8,3.0,458.8,1500.0,TARGET_HIT,5.899999999999977,0.0,1.0500000000000114,0.9000000000000341,0.3684210526315789,,1.5,5.899999999999977,5.899999999999977,5.899999999999977,,True,True,False,False,5.899999999999977,5.899999999999977,3.5,-8.350000000000023,-8.350000000000023,True,True,4.5,,-8.699999999999989,-13.05000000000291,,-24.789999999993597,,,0.0,1.2374999999999972,0.9000000000000341,1.363333333333325,,9.30000000000291,11.533333333335273,4,1,15,Timely target exit; post-exit fade,WIN
20260402T094503|BFO:SENSEX2640271600CE|REVERSAL_CALL|CALL,BFO:SENSEX2640271600CE,CALL,REVERSAL_CALL,REVERSAL,True,2026-04-02 09:45:03.874818,2026-04-02 09:45:14.770220,10.895402,369.35,369.0,2.0,371.35,-175.00000000001137,EARLY_RISK_EXIT,0.39999999999997726,-5.4500000000000455,1.0500000000000114,0.8749999999999716,-0.13043478260869565,0.5346901017576318,1.0166666666666515,0.39999999999997726,-5.100000000000023,0.39999999999997726,True,False,False,False,False,0.39999999999997726,-5.4500000000000455,11.899999999999977,1.3999999999999773,10.899999999999977,True,True,3.0499999999999545,-0.75,9.949999999999989,11.719999999986612,1.4199999999982538,35.26000000000931,,0.0,25.64999999999418,0.9000000000000113,0.8149999999999921,0.9187500000000064,,60.89090909090803,52.03823529411645,5,10,16,Possibly early; post-exit recovery,LOSS
20260402T095006|BFO:SENSEX2640271900PE|CONTINUATION_PUT|PUT,BFO:SENSEX2640271900PE,PUT,CONTINUATION_PUT,CONTINUATION,False,2026-04-02 09:50:06.571793,2026-04-02 09:50:10.000000,3.428207,405.85,408.85,3.0,408.85,1500.0,TARGET_HIT,3.1499999999999773,-1.3000000000000114,1.0500000000000114,0.924999999999983,-0.2,0.4777777777777778,1.25,2.1999999999999886,2.25,2.25,True,True,True,False,False,3.1499999999999773,-1.3000000000000114,0.14999999999997726,-8.550000000000011,-4.850000000000023,True,False,3.75,0.9499999999999886,-2.0500000000000114,-17.70999999999185,-1.139999999999418,10.839999999996508,,0.0,0.0,1.0124999999999886,1.0124999999999886,1.0357142857142816,,26.67857142856935,32.62666666666919,4,4,14,Timely target exit; post-exit fade,WIN
20260402T095514|BFO:SENSEX2640271900PE|CONTINUATION_PUT|PUT,BFO:SENSEX2640271900PE,PUT,CONTINUATION_PUT,CONTINUATION,True,2026-04-02 09:55:14.398754,2026-04-02 09:55:26.042663,11.643909,427.7,424.85,2.0,429.7,-1424.999999999983,EARLY_RISK_EXIT,0.5500000000000114,-4.0,1.0,1.0250000000000057,-0.543859649122807,0.16885964912280704,3.3333333333333335,-1.1999999999999886,-3.4499999999999886,-1.1999999999999886,True,False,False,False,True,0.5500000000000114,-4.0,1.4499999999999886,-4.0,-1.7000000000000455,True,False,10.0,-1.6499999999999773,-1.9499999999999886,-17.660000000003492,-24.84999999999127,8.529999999998836,,-28.34999999999127,18.19999999999709,0.8499999999999943,1.0090909090909215,0.9766666666666689,,62.83666666666492,65.84705882352479,4,11,15,Mixed / inconclusive timing,LOSS
20260402T100001|BFO:SENSEX2640271800PE|CONTINUATION_PUT|PUT,BFO:SENSEX2640271800PE,PUT,CONTINUATION_PUT,CONTINUATION,False,2026-04-02 10:00:01.355321,2026-04-02 10:00:03.000000,1.644679,367.55,370.55,3.0,370.55,1500.0,TARGET_HIT,6.449999999999989,0.0,0.8499999999999659,0.8999999999999773,0.023255813953488372,,1.9000000000000057,,6.449999999999989,6.449999999999989,,True,True,False,,6.449999999999989,6.449999999999989,28.30000000000001,1.349999999999966,28.30000000000001,True,True,3.8000000000000114,,21.950000000000045,-6.529999999998836,-6.230000000010477,-44.14999999999418,,0.0,-9.0,0.8374999999999773,0.8999999999999773,0.9749999999999902,,49.924999999995634,25.791176470588063,4,1,14,Captured target; additional upside remained,WIN
20260402T100508|BFO:SENSEX2640271800PE|REVERSAL_PUT|PUT,BFO:SENSEX2640271800PE,PUT,REVERSAL_PUT,REVERSAL,False,2026-04-02 10:05:09.106159,2026-04-02 10:05:17.000000,7.893841,357.7,360.7,3.0,360.7,1500.0,TARGET_HIT,3.8000000000000114,-4.25,0.75,0.9499999999999886,-0.5632183908045977,0.6957485112865254,1.1999999999999886,-2.099999999999966,-4.25,1.0500000000000114,True,True,True,False,True,3.8000000000000114,-4.25,2.0500000000000114,-6.699999999999989,-6.699999999999989,True,True,3.599999999999966,2.75,-8.75,-8.520000000004075,4.0899999999965075,0.6699999999982538,,0.0,0.0,0.7999999999999972,0.9777777777777854,0.9730769230769301,,19.049999999998942,18.400000000001942,4,9,13,Timely target exit; post-exit fade,WIN
20260402T101003|BFO:SENSEX2640271700PE|CONTINUATION_PUT|PUT,BFO:SENSEX2640271700PE,PUT,CONTINUATION_PUT,CONTINUATION,True,2026-04-02 10:10:03.394113,2026-04-02 10:10:14.976084,11.581971,327.45,324.9,2.0,329.45,-1275.0000000000057,EARLY_RISK_EXIT,0.0,-7.599999999999966,0.6000000000000227,0.5999999999999943,-0.1111111111111111,0.3318903318903319,1.6166666666666554,-6.199999999999989,-4.800000000000011,-4.800000000000011,False,False,False,False,True,-2.5500000000000114,-7.599999999999966,1.75,-3.25,-0.5,True,False,4.849999999999966,3.6499999999999773,-0.05000000000001137,-7.5,15.150000000008731,18.49000000000524,,0.0,-8.05000000000291,0.700000000000017,0.5954545454545414,0.7142857142857183,,31.99615384615586,36.83823529411508,4,11,14,Mixed / inconclusive timing,LOSS
