trade_id,symbol,side,signal_kind,continuation_or_reversal,fragile,entry_time,exit_time,holding_seconds,entry_price,exit_price,target_points_used,target_price,net_pnl,exit_reason,mfe,mae,entry_spread,spread_median_first_2s,imbalance_entry,imbalance_drift_first_2s,pre_entry_velocity,first_1s_move,first_3s_move,max_gain_first_3s,best_bid_stepped_down_first_3s,target_nearly_reached,target_touched_in_trade,target_approached_not_hit,immediate_reversal,in_trade_max_points,in_trade_min_points,post_exit_best_delta,post_exit_worst_delta,post_exit_final_delta,post_exit_recovered_above_exit,post_exit_touched_target,opt_pre_delta,opt_in_delta,opt_post_delta,idx_pre_delta,idx_in_delta,idx_post_delta,fut_pre_delta,fut_in_delta,fut_post_delta,opt_pre_spread_avg,opt_in_spread_avg,opt_post_spread_avg,fut_pre_spread_avg,fut_in_spread_avg,fut_post_spread_avg,pre_entry_tick_count_option,in_trade_tick_count_option,post_exit_tick_count_option,exit_timing_assessment,outcome
20260422T092004|BFO:SENSEX2642379100PE|CONTINUATION_PUT|PUT,BFO:SENSEX2642379100PE,PUT,CONTINUATION_PUT,CONTINUATION,False,2026-04-22 09:20:04.482313,2026-04-22 09:20:05.000000,0.517687,546.4,549.4,3.0,549.4,1500.0,TARGET_HIT,3.4500000000000455,0.0,1.5,1.349999999999909,-0.2,,2.5166666666666515,3.4500000000000455,3.4500000000000455,3.4500000000000455,,True,True,False,False,3.4500000000000455,3.4500000000000455,3.1499999999999773,-12.799999999999955,-5.949999999999932,True,True,7.5499999999999545,,-8.049999999999955,-17.410000000003492,,-6.55000000000291,,-5.0,0.0,1.4000000000000057,1.349999999999909,1.4357142857143035,5.649999999994179,4.94999999999709,19.131250000000364,4,1,14,Timely target exit; post-exit fade,WIN
20260422T092504|BFO:SENSEX2642379000PE|CONTINUATION_PUT|PUT,BFO:SENSEX2642379000PE,PUT,CONTINUATION_PUT,CONTINUATION,False,2026-04-22 09:25:04.153945,2026-04-22 09:25:04.000000,-0.153945,503.7,506.7,3.0,506.7,1500.0,TARGET_HIT,5.300000000000011,0.0,1.0,0.8000000000000114,0.0,,1.6666666666666667,5.300000000000011,5.300000000000011,5.300000000000011,,True,True,False,False,5.300000000000011,5.300000000000011,9.050000000000011,4.199999999999989,9.000000000000057,True,True,5.0,,0.20000000000004547,-9.720000000001164,,-15.529999999998836,,,-7.0,0.8874999999999886,0.8000000000000114,1.3035714285714246,,12.25,7.2029411764687055,4,1,14,Captured target; additional upside remained,WIN
20260422T093002|BFO:SENSEX2642378900PE|CONTINUATION_PUT|PUT,BFO:SENSEX2642378900PE,PUT,CONTINUATION_PUT,CONTINUATION,False,2026-04-22 09:30:02.401533,2026-04-22 09:30:03.000000,0.598467,513.75,516.75,3.0,516.75,1500.0,TARGET_HIT,3.2000000000000455,0.0,0.8999999999999773,1.3999999999999773,-0.4375,,0.625,3.2000000000000455,3.2000000000000455,3.2000000000000455,,True,True,False,False,3.2000000000000455,3.2000000000000455,0.20000000000004547,-13.149999999999977,-1.6000000000000227,True,False,1.25,,5.5499999999999545,-13.690000000002328,1.2200000000011642,-12.070000000006985,0.0,0.0,-25.0,1.049999999999983,1.3999999999999773,1.1115384615384607,9.75,15.92500000000291,18.59062499999891,4,1,13,Reasonable target exit,WIN
20260422T093501|BFO:SENSEX2642378600CE|CONTINUATION_CALL|CALL,BFO:SENSEX2642378600CE,CALL,CONTINUATION_CALL,CONTINUATION,False,2026-04-22 09:35:01.900111,2026-04-22 09:35:03.000000,1.099889,489.35,492.35,3.0,492.35,1500.0,TARGET_HIT,4.399999999999977,0.0,1.0500000000000114,1.4250000000000114,-0.25,-0.3804347826086957,1.783333333333341,1.599999999999966,4.399999999999977,4.399999999999977,False,True,True,False,False,4.399999999999977,1.599999999999966,10.649999999999977,0.0999999999999659,8.799999999999955,True,True,5.350000000000023,2.8000000000000114,8.699999999999989,5.2299999999959255,1.6000000000058208,7.720000000001164,,0.0,28.15000000000873,1.1750000000000114,1.4250000000000114,1.2735294117646978,,60.516666666662786,58.900000000000546,4,2,17,Captured target; additional upside remained,WIN
20260422T094000|BFO:SENSEX2642378900PE|CONTINUATION_PUT|PUT,BFO:SENSEX2642378900PE,PUT,CONTINUATION_PUT,CONTINUATION,False,2026-04-22 09:40:00.785929,2026-04-22 09:40:01.000000,0.214071,509.35,516.35,7.0,516.35,3500.0,TARGET_HIT,9.350000000000023,0.0,0.75,1.1499999999999773,-0.8236658932714617,,1.216666666666678,9.350000000000023,9.350000000000023,9.350000000000023,,True,True,False,False,9.350000000000023,9.350000000000023,15.350000000000023,4.850000000000023,4.850000000000023,True,True,3.650000000000034,,-6.849999999999909,-11.539999999993597,-7.94999999999709,0.16999999999825377,,-34.64999999999418,11.10000000000582,1.0999999999999885,1.1499999999999773,1.2749999999999855,,11.07499999999709,15.213888888889212,5,1,14,Captured target; additional upside remained,WIN
20260422T094525|BFO:SENSEX2642378900PE|CONTINUATION_PUT|PUT,BFO:SENSEX2642378900PE,PUT,CONTINUATION_PUT,CONTINUATION,False,2026-04-22 09:45:25.234681,2026-04-22 09:45:25.000000,-0.234681,541.4,544.4,3.0,544.4,1500.0,TARGET_HIT,4.600000000000023,0.0,1.400000000000091,1.3000000000000114,-0.16,-0.1733333333333333,1.0166666666666515,4.600000000000023,4.600000000000023,4.600000000000023,False,True,True,False,False,4.600000000000023,0.0,3.3999999999999773,-6.350000000000023,-6.350000000000023,True,True,3.0499999999999545,4.600000000000023,-3.300000000000068,-11.830000000001746,,6.5499999999883585,,,0.0,1.1125000000000398,1.3000000000000114,1.3153846153846347,,,21.967647058822504,4,2,13,Timely target exit; post-exit fade,WIN
20260422T095508|BFO:SENSEX2642378800PE|CONTINUATION_PUT|PUT,BFO:SENSEX2642378800PE,PUT,CONTINUATION_PUT,CONTINUATION,False,2026-04-22 09:55:08.254888,2026-04-22 09:55:11.000000,2.745112,512.9,515.9,3.0,515.9,1500.0,TARGET_HIT,8.100000000000023,0.0,1.3999999999999773,1.3000000000000114,-0.3090909090909091,0.036363636363636376,0.4333333333333182,1.5,8.100000000000023,8.100000000000023,False,True,True,False,False,8.100000000000023,1.5,8.100000000000023,0.20000000000004547,8.100000000000023,True,True,1.2999999999999545,6.600000000000023,2.4500000000000455,-8.320000000006985,-0.8800000000046566,-14.589999999996508,,0.0,-1.4499999999970896,1.349999999999966,1.2666666666666895,1.2535714285714172,6.19999999999709,4.529999999995925,12.355882352942203,4,3,14,Captured target; additional upside remained,WIN
20260422T100001|BFO:SENSEX2642378700PE|CONTINUATION_PUT|PUT,BFO:SENSEX2642378700PE,PUT,CONTINUATION_PUT,CONTINUATION,False,2026-04-22 10:00:01.929329,2026-04-22 10:00:06.086822,4.157493,515.0,523.3,7.0,522.0,4149.999999999977,PROMOTED_FAIL_3S,6.5499999999999545,-0.75,0.19999999999998863,0.7749999999999773,-0.23404255319148937,0.4514338575393154,1.1499999999999961,1.9500000000000455,1.8500000000000227,1.9500000000000455,True,True,False,True,False,6.5499999999999545,-0.75,11.150000000000091,-5.449999999999932,11.150000000000091,True,True,3.4499999999999886,4.599999999999909,11.150000000000091,-4.669999999998254,-7.190000000002328,-6.309999999997672,,0.0,-47.0,1.0499999999999972,1.0250000000000057,1.109375,,35.77499999999782,23.005882352940663,4,4,16,Possibly early; post-exit recovery,WIN
20260422T100516|BFO:SENSEX2642378700PE|CONTINUATION_PUT|PUT,BFO:SENSEX2642378700PE,PUT,CONTINUATION_PUT,CONTINUATION,False,2026-04-22 10:05:17.112069,2026-04-22 10:05:22.052512,4.940443,526.45,525.8,3.0,529.45,-325.0000000000455,EARLY_FAIL_3S,2.6499999999999773,-0.650000000000091,0.4499999999999318,1.1499999999999773,0.0196078431372549,0.4470588235294118,-0.5999999999999849,2.6499999999999773,1.5499999999999545,2.6499999999999773,False,True,False,True,False,2.6499999999999773,-0.650000000000091,16.350000000000023,1.1000000000000227,16.350000000000023,True,True,-1.7999999999999545,-2.5,15.25,-7.220000000001164,-2.2800000000133878,-14.990000000005239,,-27.30000000000291,0.0,1.037499999999966,1.0999999999999546,1.2100000000000213,,22.999999999997573,48.29666666666744,4,5,15,Possibly early; post-exit recovery,LOSS
20260422T101015|BFO:SENSEX2642378400CE|REVERSAL_CALL|CALL,BFO:SENSEX2642378400CE,CALL,REVERSAL_CALL,REVERSAL,False,2026-04-22 10:10:15.854032,2026-04-22 10:10:19.790557,3.936525,478.0,478.85,3.0,481.0,425.00000000001137,EARLY_FAIL_3S,2.8500000000000227,0.0,0.8999999999999773,1.0999999999999943,-0.36363636363636365,-0.15360501567398122,-0.6666666666666666,2.8500000000000227,2.4499999999999886,2.8500000000000227,True,True,False,True,False,2.8500000000000227,0.39999999999997726,6.949999999999989,2.1499999999999773,4.399999999999977,True,True,-2.0,-2.0,1.6499999999999773,2.0099999999947613,-2.25,15.180000000007567,,25.69999999999709,0.0,0.9874999999999972,1.140000000000009,1.0899999999999976,,40.480000000001745,15.428947368422278,4,5,15,Possibly early; post-exit recovery,WIN
